Gene1,Gene2
CREB1,ZFP295
CREB1,ZFP319
CREB1,ZFP385A
CREB1,ZFP503
CREB1,ZFP518B
CREB1,ZFP598
CREB1,ZFP644
CREB1,ZFP687
CREB1,ZFP704
CREB1,ZFP711
CREB1,ZFP746
CREB1,ZFP91
CREB1,ZFR
CREB1,ZFR2
CREB1,ZFX
CREB1,ZFYVE27
CREB1,ZKSCAN17
CREB1,ZMYM3
CREB1,ZMYM5
CREB1,ZMYND17
CREB1,ZNF512B
CREB1,ZNRD1
CREB1,ZNRD1AS
CREB1,ZRANB3
CREB1,ZXDC
CREB1,ZZEF1
CREB3,AKT1
CREB3,AKT2
CREB3,AKT3
CREB3,AQP2
CREB3,ARC
CREB3,BCL2
CREB3,BDNF
CREB3,CAMK2A
CREB3,CAMK2B
CREB3,CAMK2D
CREB3,CAMK2G
CREB3,CAMK4
CREB3,CREBBP
CREB3,CRH
CREB3,EP300
CREB3,FOS
CREB3,FOSB
CREB3,GSK3B
CREB3L1,AKT1
CREB3L1,AKT2
CREB3L1,AKT3
CREB3L1,AQP2
CREB3L1,ARC
CREB3L1,BCL2
CREB3L1,BDNF
CREB3L1,CAMK2A
CREB3L1,CAMK2B
CREB3L1,CAMK2D
CREB3L1,CAMK2G
CREB3L1,CAMK4
CREB3L1,CREBBP
CREB3L1,CRH
CREB3L1,DAXX
CREB3L1,EP300
CREB3L1,FOS
CREB3L1,FOSB
CREB3L1,GSK3B
CREB3L1,MAPK1
CREB3L1,MAPK3
CREB3L1,MCL1
CREB3L1,MITF
CREB3L1,NPY
CREB3L1,PCNA
CREB3L1,PDYN
CREB3L1,PPP1CA
CREB3L1,PPP1CB
CREB3L1,PPP1CC
CREB3L1,PRKACA
CREB3L1,PRKACB
CREB3L1,PRKX
CREB3L2,AQP2
CREB3L2,ARC
CREB3L2,BCL2
CREB3L2,BDNF
CREB3L2,CRH
CREB3L2,FOS
CREB3L2,FOSB
CREB3L2,MCL1
CREB3L2,MITF
CREB3L2,NPY
CREB3L2,PCNA
CREB3L2,PDYN
CREB3L3,AGMAT
CREB3L3,AKT1
CREB3L3,AKT2
CREB3L3,AKT3
CREB3L3,AQP2
CREB3L3,ARC
CREB3L3,BCL2
CREB3L3,BDNF
CREB3L3,CAMK2A
CREB3L3,CAMK2B
CREB3L3,CAMK2D
CREB3L3,CAMK2G
CREB3L3,CAMK4
CREB3L3,CREBBP
CREB3L3,CRH
CREB3L3,CRP
CREB3L3,EP300
CREB3L3,FOS
CREB3L3,FOSB
CREB3L3,GSK3B
CREB3L3,MAPK1
CREB3L3,MAPK3
CREB3L3,MCL1
CREB3L3,MITF
CREB3L3,NPY
CREB3L3,PCNA
CREB3L3,PDYN
CREB3L3,PPP1CA
CREB3L3,PPP1CB
CREB3L3,PPP1CC
CREB3L3,PRKACA
CREB3L3,PRKACB
CREB3L3,PRKX
CREB3L4,AKT1
CREB3L4,AKT2
CREB3L4,AKT3
CREB3L4,ANAPC7
CREB3L4,AQP2
CREB3L4,ARC
CREB3L4,BCL2
CREB3L4,BDNF
CREB3L4,BUB1
CREB3L4,CAMK2A
CREB3L4,CAMK2B
CREB3L4,CAMK2D
CREB3L4,CAMK2G
CREB3L4,CAMK4
CREB3L4,CREBBP
CREB3L4,CREM
CREB3L4,CRH
CREB3L4,DAPK1
CREB3L4,DDX17
CREB3L4,DDX41
CREB3L4,DDX5
CREB3L4,EP300
CREB3L4,FOS
CREB3L4,FOSB
CREB3L4,GSK3B
CREB3L4,H3F3A
CREB3L4,HIRA
CREB3L4,MAPK1
CREB3L4,MAPK3
CREB3L4,MCL1
CREB3L4,MITF
CREB3L4,NPY
CREB3L4,PCNA
CREB3L4,PDYN
CREB3L4,PPP1CA
CREB3L4,PPP1CB
CREB3L4,PPP1CC
CREB3L4,PRKACA
CREB3L4,PRKACB
CREB3L4,PRKX
CREB3L4,SMC2
CREB3,MAPK1
CREB3,MAPK3
CREB3,MCL1
CREB3,MITF
CREB3,NPY
CREB3,PCNA
CREB3,PDYN
CREB3,PPP1CA
CREB3,PPP1CB
CREB3,PPP1CC
CREB3,PRKACA
CREB3,PRKACB
CREB3,PRKX
CREB5,AQP2
CREB5,ARC
CREB5,BCL2
CREB5,BDNF
CREB5,CRH
CREB5,FOS
CREB5,FOSB
CREB5,MCL1
CREB5,NPY
CREB5,PCNA
CREB5,PDYN
CREBBP,ALDOA
CREBBP,ANGPT1
CREBBP,ANGPT2
CREBBP,ANGPT4
CREBBP,AP1B1
CREBBP,ATF2
CREBBP,ATF4
CREBBP,ATF6B
CREBBP,CAMK2A
CREBBP,CAMK2B
CREBBP,CAMK2D
CREBBP,CAMK2G
CREBBP,CAMK4
CREBBP,CDKN1A
CREBBP,CDKN1B
CREBBP,CDKN2B
CREBBP,CITED2
CREBBP,CITED4
CREBBP,CNOT3
CREBBP,CREB1
CREBBP,CREB3
CREBBP,CREB3L1
CREBBP,CREB3L2
CREBBP,CREB3L3
CREBBP,CREB3L4
CREBBP,CREB5
CREBBP,CSK
CREBBP,CTNNB1
CREBBP,EDN1
CREBBP,EGF
CREBBP,EIF2B1
CREBBP,ENO1
CREBBP,ENO2
CREBBP,ENO3
CREBBP,EPAS1
CREBBP,EPO
CREBBP,ETS1
CREBBP,ETS2
CREBBP,FASL
CREBBP,FIGF
CREBBP,FLT1
CREBBP,GAK
CREBBP,GAPDH
CREBBP,GM5506
CREBBP,GPBP1
CREBBP,GTF2B
CREBBP,HDAC10
CREBBP,HES1
CREBBP,HIF1A
CREBBP,HIST3H2A
CREBBP,HK1
CREBBP,HK2
CREBBP,HK3
CREBBP,HKDC1
CREBBP,HNF1B
CREBBP,HOXA9
CREBBP,IFNAR2
CREBBP,KAT2A
CREBBP,KAT2B
CREBBP,LASS2
CREBBP,LEF1
CREBBP,LOC100042025
CREBBP,LOC100047997
CREBBP,LOC100048117
CREBBP,LTBR
CREBBP,LYN
CREBBP,MITF
CREBBP,MLL2
CREBBP,MYB
CREBBP,MYOD1
CREBBP,NCOA3
CREBBP,NFE2
CREBBP,NFE2L2
CREBBP,NOS2
CREBBP,NOS3
CREBBP,NPPA
CREBBP,PCMT1
CREBBP,PDK1
CREBBP,PFKFB1
CREBBP,PFKFB2
CREBBP,PFKFB3
CREBBP,PFKFB4
CREBBP,PFKL
CREBBP,PGF
CREBBP,PGK1
CREBBP,PHF17
CREBBP,POLR1B
CREBBP,PRKACA
CREBBP,PRKACB
CREBBP,PRKCZ
CREBBP,PRKX
CREBBP,PTMA
CREBBP,RBPJ
CREBBP,RBPJL
CREBBP,RELA
CREBBP,RXRG
CREBBP,SERPINE1
CREBBP,SERTAD1
CREBBP,SERTAD2
CREBBP,SERTAD3
CREBBP,SFPI1
CREBBP,SH3GL1
CREBBP,SLC2A1
CREBBP,SMAD2
CREBBP,SMAD3
CREBBP,SMAD4
CREBBP,STAT1
CREBBP,STAT2
CREBBP,STAT3
CREBBP,STAT4
CREBBP,STAT5A
CREBBP,STAT5B
CREBBP,STAT6
CREBBP,TCF3
CREBBP,TCF7
CREBBP,TCF7L1
CREBBP,TCF7L2
CREBBP,TEK
CREBBP,TFRC
CREBBP,TIMP1
CREBBP,TRF
CREBBP,TRIP10
CREBBP,VEGFA
CREBBP,VEGFB
CREBBP,VEGFC
CREBBP,ZBTB17
CREBBP,ZFP592
CREBL2,CREB1
CREBZF,ESRRA
CREBZF,ESRRG
CREM,STAR
CRTC1,ATF1
CRTC1,ATF2
CRTC1,ATF3
CRTC1,ATF4
CRTC1,CREM
CRTC1,LOC100047997
CRTC1,XBP1
CRTC1,YWHAE
CRX,ATXN7
CRY1,ARNTL
CRY1,BHLHE41
CRY1,CLOCK
CRY1,CRY2
CRY1,CSNK1E
CRY1,EZH2
CRY1,FBXL3
CRY1,HDAC1
CRY1,HDAC2
CRY1,METAP2
CRY1,MYBBP1A
CRY1,NPAS2
CRY1,NR1D1
CRY1,NR1D2
CRY1,PER1
CRY1,PER3
CRY1,PRKAA1
CRY1,PRKAA2
CRY1,PRKAB1
CRY1,PRKAB2
CRY1,PRKAG1
CRY1,PRKAG2
CRY1,PRKAG3
CRY1,RORC
CRY1,SIN3B
CRY1,TIMELESS
CRY1,UBC
CRY1,USP2
CSDA,CDK4
CSDA,CDK5
CSDA,HOXA2
CSDA,LOC640611
CSDA,PRMT1
CSDA,TJP1
CSDC2,LDB1
CSDC2,NFE2
CSDE1,HOXD3
CSDE1,NFE2
CSRP3,ACTN2
CSRP3,ADPRHL1
CSRP3,CASQ2
CSRP3,CFL2
CSRP3,CKMT2
CSRP3,CMYA5
CSRP3,COX6A2
CSRP3,GLRX3
CSRP3,HFE2
CSRP3,LDB3
CSRP3,LMOD2
CSRP3,MYH6
CSRP3,MYL3
CSRP3,MYOD1
CSRP3,MYOZ2
CSRP3,MYPN
CSRP3,NPPA
CSRP3,NPPB
CSRP3,PDLIM3
CSRP3,PLN
CSRP3,POPDC2
CSRP3,PRKCE
CSRP3,SMPX
CSRP3,TCAP
CSRP3,TNNI3
CSRP3,TNNT2
CSRP3,TXLNB
CSRP3,YIPF7
CTBP1,CDH1
CTBP1,FOS
CTBP1,GLIS2
CTBP1,HDAC1
CTBP1,HDAC2
CTBP1,HDAC9
CTBP1,IKZF1
CTBP1,KCNMA1
CTBP1,KDM2B
CTBP1,LEF1
CTBP1,MECOM
CTBP1,PAK1
CTBP1,POU5F1
CTBP1,RAB24
CTBP1,RBPJ
CTBP1,RBPJL
CTBP1,RUNX1
CTBP1,SKOR1
CTBP1,SOX2
CTBP1,TCF7
CTBP1,TCF7L1
CTBP1,TCF7L2
CTBP1,ZEB1
CTBP1,ZFPM1
CTCF,0610005C13RIK
CTCF,0610007L01RIK
CTCF,0610009B22RIK
CTCF,0610043K17RIK
CTCF,1110001J03RIK
CTCF,1110002L01RIK
CTCF,1110008J03RIK
CTCF,1110037F02RIK
CTCF,1110059E24RIK
CTCF,1190002H23RIK
CTCF,1200014J11RIK
CTCF,1300015D01RIK
CTCF,1500002O10RIK
CTCF,1500004A13RIK
CTCF,1500009C09RIK
CTCF,1600027N09RIK
CTCF,1600029O15RIK
CTCF,1700001F09RIK
CTCF,1700001L19RIK
CTCF,1700003F17RIK
CTCF,1700003H04RIK
CTCF,1700003M02RIK
CTCF,1700009N14RIK
CTCF,1700009P17RIK
CTCF,1700011F03RIK
CTCF,1700012D01RIK
CTCF,1700015F17RIK
CTCF,1700016C15RIK
CTCF,1700016H13RIK
CTCF,1700016P04RIK
CTCF,1700017G19RIK
CTCF,1700018B08RIK
CTCF,1700018F24RIK
CTCF,1700019B03RIK
CTCF,1700019D03RIK
CTCF,1700019G17RIK
CTCF,1700020M21RIK
CTCF,1700023L04RIK
CTCF,1700024P16RIK
CTCF,1700025N23RIK
CTCF,1700028I16RIK
CTCF,1700028K03RIK
CTCF,1700030A11RIK
CTCF,1700030C10RIK
CTCF,1700030J22RIK
CTCF,1700034H15RIK
CTCF,1700040N02RIK
CTCF,1700042G07RIK
CTCF,1700049G17RIK
CTCF,1700054A03RIK
CTCF,1700054K19RIK
CTCF,1700063D05RIK
CTCF,1700066B19RIK
CTCF,1700069L16RIK
CTCF,1700072B07RIK
CTCF,1700091H14RIK
CTCF,1700095B10RIK
CTCF,1700096J18RIK
CTCF,1700106J16RIK
CTCF,1700109G15RIK
CTCF,1700110K17RIK
CTCF,1810012P15RIK
CTCF,1810030N24RIK
CTCF,1810031K17RIK
CTCF,1810034E14RIK
CTCF,1810046J19RIK
CTCF,1810058I24RIK
CTCF,2010001M06RIK
CTCF,2010107G12RIK
CTCF,2010107G23RIK
CTCF,2010109K11RIK
CTCF,2010204K13RIK
CTCF,2210016F16RIK
CTCF,2210020M01RIK
CTCF,2210039B01RIK
CTCF,2210404J11RIK
CTCF,2210404O07RIK
CTCF,2210417A02RIK
CTCF,2300002M23RIK
CTCF,2300005B03RIK
CTCF,2310001H17RIK
CTCF,2310007L24RIK
CTCF,2310008H04RIK
CTCF,2310008N11RIK
CTCF,2310015A10RIK
CTCF,2310016M24RIK
CTCF,2310035C23RIK
CTCF,2310040G24RIK
CTCF,2310047B19RIK
CTCF,2310050B05RIK
CTCF,2310067B10RIK
CTCF,2310069G16RIK
CTCF,2310079G19RIK
CTCF,2410001C21RIK
CTCF,2410002I01RIK
CTCF,2410002O22RIK
CTCF,2410003L11RIK
CTCF,2410004N09RIK
CTCF,2410006H16RIK
CTCF,2410018L13RIK
CTCF,2410042D21RIK
CTCF,2410076I21RIK
CTCF,2410088K16RIK
CTCF,2410133F24RIK
CTCF,2510002D24RIK
CTCF,2610002I17RIK
CTCF,2610005L07RIK
CTCF,2610028E06RIK
CTCF,2700038G22RIK
CTCF,2700062C07RIK
CTCF,2700070H01RIK
CTCF,2810008D09RIK
CTCF,2810046L04RIK
CTCF,2810403A07RIK
CTCF,2810404M03RIK
CTCF,2810422J05RIK
CTCF,2810428I15RIK
CTCF,2810442N19RIK
CTCF,2810453I06RIK
CTCF,2810468N07RIK
CTCF,2900006K08RIK
CTCF,2900026A02RIK
CTCF,2900055J20RIK
CTCF,2900097C17RIK
CTCF,3000002C10RIK
CTCF,3110002H16RIK
CTCF,3110057O12RIK
CTCF,3110062M04RIK
CTCF,3110070M22RIK
CTCF,3110079O15RIK
CTCF,3200001D21RIK
CTCF,3300005D01RIK
CTCF,3632451O06RIK
CTCF,3632454L22RIK
CTCF,4632415K11RIK
CTCF,4632428N05RIK
CTCF,4732491K20RIK
CTCF,4831426I19RIK
CTCF,4833403I15RIK
CTCF,4921511I17RIK
CTCF,4921530D09RIK
CTCF,4922501C03RIK
CTCF,4930405A21RIK
CTCF,4930405P13RIK
CTCF,4930406D18RIK
CTCF,4930417G10RIK
CTCF,4930429D17RIK
CTCF,4930432J09RIK
CTCF,4930433N12RIK
CTCF,4930441O14RIK
CTCF,4930444A02RIK
CTCF,4930444P10RIK
CTCF,4930455H04RIK
CTCF,4930478P22RIK
CTCF,4930481A15RIK
CTCF,4930486F22RIK
CTCF,4930503O07RIK
CTCF,4930524O08RIK
CTCF,4930525G20RIK
CTCF,4930562F07RIK
CTCF,4930564B18RIK
CTCF,4930564D02RIK
CTCF,4930564K09RIK
CTCF,4930567J20RIK
CTCF,4930579G18RIK
CTCF,4930579G22RIK
CTCF,4930590J08RIK
CTCF,4930590L20RIK
CTCF,4931406C07RIK
CTCF,4931408A02RIK
CTCF,4931408D14RIK
CTCF,4931423N10RIK
CTCF,4931428F04RIK
CTCF,4932438H23RIK
CTCF,4932702P03RIK
CTCF,4933411G11RIK
CTCF,4933425L06RIK
CTCF,4933426D04RIK
CTCF,4933427I22RIK
CTCF,4933432B09RIK
CTCF,4933436C20RIK
CTCF,4933436E23RIK
CTCF,5033406O09RIK
CTCF,5330426P16RIK
CTCF,5430405H02RIK
CTCF,5430411K18RIK
CTCF,5430417L22RIK
CTCF,5430440P10RIK
CTCF,5730419I09RIK
CTCF,5730507C01RIK
CTCF,5730559C18RIK
CTCF,5830403M04RIK
CTCF,5830417I10RIK
CTCF,6030405A18RIK
CTCF,6030440G07RIK
CTCF,6030469F06RIK
CTCF,6230427J02RIK
CTCF,6330403A02RIK
CTCF,6430584L05
CTCF,6430598A04RIK
CTCF,6530402F18RIK
CTCF,6720456B07RIK
CTCF,6720456H20RIK
CTCF,6720483E21RIK
CTCF,6820431F20RIK
CTCF,8030443G20RIK
CTCF,8430423G03RIK
CTCF,8430427H17RIK
CTCF,9030624G23RIK
CTCF,9030624J02RIK
CTCF,9130409I23RIK
CTCF,9230102O04RIK
CTCF,9230112J17RIK
CTCF,9330175M20RIK
CTCF,9330179D12RIK
CTCF,9330182O14RIK
CTCF,9430008C03RIK
CTCF,9430016H08RIK
CTCF,9430023L20RIK
CTCF,9430083A17RIK
CTCF,9530026F06RIK
CTCF,9530026P05RIK
CTCF,9530082P21RIK
CTCF,A030009H04RIK
CTCF,A230046K03RIK
CTCF,A230077H06RIK
CTCF,A230108P19RIK
CTCF,A330069E16RIK
CTCF,A430033K04RIK
CTCF,A430084P05RIK
CTCF,A430107O13RIK
CTCF,A430107P09RIK
CTCF,A430110N23RIK
CTCF,A4GALT
CTCF,A530013C23RIK
CTCF,A630023A22RIK
CTCF,A730011L01RIK
CTCF,A730043L09
CTCF,A730056A06RIK
CTCF,A730090N16RIK
CTCF,A830080D01RIK
CTCF,A830093I24RIK
CTCF,A930005I04RIK
CTCF,AA388235
CTCF,AA413626
CTCF,AA960436
CTCF,AACS
CTCF,AASDHPPT
CTCF,ABCA17
CTCF,ABCC10
CTCF,ABCC8
CTCF,ABHD11
CTCF,ABHD12
CTCF,ABI2
CTCF,ABL1
CTCF,ABTB2
CTCF,ACAD12
CTCF,ACCN1
CTCF,ACCN4
CTCF,ACCN5
CTCF,ACCSL
CTCF,ACE
CTCF,ACPL2
CTCF,ACRBP
CTCF,ACSL6
CTCF,ACTL6A
CTCF,ACVR1
CTCF,ADAL
CTCF,ADAM10
CTCF,ADAM15
CTCF,ADAM17
CTCF,ADAM2
CTCF,ADAM32
CTCF,ADAM6B
CTCF,ADAM8
CTCF,ADAMTS2
CTCF,ADAMTS6
CTCF,ADAMTSL2
CTCF,ADAP1
CTCF,ADCK4
CTCF,ADCK5
CTCF,ADCY2
CTCF,ADCY3
CTCF,ADCY4
CTCF,ADD3
CTCF,ADI1
CTCF,ADIPOR1
CTCF,ADK
CTCF,ADM
CTCF,ADRA2C
CTCF,ADRB2
CTCF,ADRBK1
CTCF,AEBP1
CTCF,AFAP1
CTCF,AFTPH
CTCF,AGFG2
CTCF,AGMAT
CTCF,AGT
CTCF,AHDC1
CTCF,AI118078
CTCF,AI314831
CTCF,AI506816
CTCF,AI854517
CTCF,AIFM3
CTCF,AJAP1
CTCF,AKAP14
CTCF,AKIRIN1
CTCF,AKR1C12
CTCF,ALDH1L2
CTCF,ALDH6A1
CTCF,ALDH9A1
CTCF,ALDOART2
CTCF,ALKBH6
CTCF,ALMS1
CTCF,ALOX5AP
CTCF,ALPL
CTCF,ALS2CR12
CTCF,AMDHD2
CTCF,AMOTL2
CTCF,ANAPC13
CTCF,ANAPC16
CTCF,ANAPC5
CTCF,ANAPC7
CTCF,ANK
CTCF,ANKAR
CTCF,ANKK1
CTCF,ANKLE2
CTCF,ANKMY1
CTCF,ANKRD27
CTCF,ANKRD33
CTCF,ANKRD35
CTCF,ANKRD44
CTCF,ANKRD52
CTCF,ANKRD53
CTCF,ANXA1
CTCF,ANXA9
CTCF,AOC2
CTCF,AP1B1
CTCF,AP2B1
CTCF,APBA2
CTCF,APBB1
CTCF,APITD1
CTCF,APOBEC1
CTCF,APOE
CTCF,APOL7A
CTCF,APOL7B
CTCF,APOL7E
CTCF,APOL9A
CTCF,APOL9B
CTCF,APPL1
CTCF,AQP6
CTCF,ARF1
CTCF,ARF2
CTCF,ARF5
CTCF,ARFGAP1
CTCF,ARHGAP19
CTCF,ARHGAP22
CTCF,ARHGAP26
CTCF,ARHGAP30
CTCF,ARHGAP31
CTCF,ARHGEF12
CTCF,ARHGEF16
CTCF,ARHGEF7
CTCF,ARID3A
CTCF,ARID5B
CTCF,ARL15
CTCF,ARL3
CTCF,ARL4C
CTCF,ARMC1
CTCF,ARMC9
CTCF,ARPP19
CTCF,ARRDC2
CTCF,ARRDC3
CTCF,ARSA
CTCF,ARVCF
CTCF,ASAP3
CTCF,ASCC1
CTCF,ASGR1
CTCF,ATAD5
CTCF,ATF2
CTCF,ATG9B
CTCF,ATN1
CTCF,ATOH8
CTCF,ATP11B
CTCF,ATP2A1
CTCF,ATP5O
CTCF,ATP8B1
CTCF,ATP8B2
CTCF,ATP8B3
CTCF,ATRX
CTCF,AU021063
CTCF,AW495222
CTCF,B130006D01RIK
CTCF,B230206F22RIK
CTCF,B230217O12RIK
CTCF,B230219D22RIK
CTCF,B3GALTL
CTCF,B3GNT1
CTCF,B3GNT4
CTCF,B3GNT8
CTCF,B3GNT9-PS
CTCF,B4GALNT3
CTCF,BACE2
CTCF,BAHD1
CTCF,BAMBI-PS1
CTCF,BAZ1B
CTCF,BAZ2A
CTCF,BB014433
CTCF,BBS1
CTCF,BC003266
CTCF,BC003331
CTCF,BC018507
CTCF,BC021891
CTCF,BC024582
CTCF,BC024659
CTCF,BC037032
CTCF,BC039771
CTCF,BC046404
CTCF,BC048609
CTCF,BC049762
CTCF,BC051019
CTCF,BC051142
CTCF,BC051226
CTCF,BC053749
CTCF,BC055004
CTCF,BC056474
CTCF,BC061237
CTCF,BC065397
CTCF,BC090627
CTCF,BC1
CTCF,BC125332
CTCF,BCAP31
CTCF,BCCIP
CTCF,BCL11B
CTCF,BCL2
CTCF,BCL2L13
CTCF,BCL2L15
CTCF,BEND6
CTCF,BET3L
CTCF,BHLHE22
CTCF,BHLHE23
CTCF,BICD2
CTCF,BIRC3
CTCF,BIRC7
CTCF,BLOC1S2A
CTCF,BLOC1S4
CTCF,BMI1
CTCF,BMP2
CTCF,BMP6
CTCF,BNIP3L
CTCF,BOLL
CTCF,BPGM
CTCF,BPIFB1
CTCF,BRCA2
CTCF,BRD7
CTCF,BRF1
CTCF,BSND
CTCF,BTBD2
CTCF,BVES
CTCF,C030034L19RIK
CTCF,C030048B08RIK
CTCF,C130071C03RIK
CTCF,C1GALT1
CTCF,C1QL1
CTCF,C1QL3
CTCF,C1QTNF5
CTCF,C1QTNF6
CTCF,C230024C17
CTCF,C2CD2L
CTCF,C330006A16RIK
CTCF,C330022C24RIK
CTCF,C530028O21RIK
CTCF,C5AR1
CTCF,C87198
CTCF,C920025E04RIK
CTCF,CABLES1
CTCF,CABP1
CTCF,CACNA1E
CTCF,CACNG5
CTCF,CALCOCO2
CTCF,CALCRL
CTCF,CALR
CTCF,CAMK2G
CTCF,CAMKK2
CTCF,CAMTA1
CTCF,CAND2
CTCF,CAPG
CTCF,CAPN1
CTCF,CAPN11
CTCF,CAPNS1
CTCF,CAR14
CTCF,CARHSP1
CTCF,CARM1
CTCF,CASC3
CTCF,CBLL1
CTCF,CBLN1
CTCF,CBLN2
CTCF,CCDC101
CTCF,CCDC121
CTCF,CCDC138
CTCF,CCDC155
CTCF,CCDC163
CTCF,CCDC27
CTCF,CCDC28A
CTCF,CCDC30
CTCF,CCDC37
CTCF,CCDC42
CTCF,CCDC63
CTCF,CCDC64B
CTCF,CCDC81
CTCF,CCDC82
CTCF,CCDC84
CTCF,CCDC85B
CTCF,CCDC88A
CTCF,CCDC94
CTCF,CCHCR1
CTCF,CCL22
CTCF,CCM2
CTCF,CCNB1IP1
CTCF,CCNO
CTCF,CCR10
CTCF,CCR4
CTCF,CCR8
CTCF,CCT4
CTCF,CCT6A
CTCF,CD164L2
CTCF,CD200
CTCF,CD24A
CTCF,CD300LH
CTCF,CD3EAP
CTCF,CD6
CTCF,CD7
CTCF,CD9
CTCF,CDCA5
CTCF,CDH22
CTCF,CDH26
CTCF,CDH5
CTCF,CDK19
CTCF,CDK2AP2
CTCF,CDK3-PS
CTCF,CDK5RAP1
CTCF,CDKL3
CTCF,CDKN1C
CTCF,CDKN2C
CTCF,CDR2L
CTCF,CDX1
CTCF,CEACAM1
CTCF,CEACAM19
CTCF,CEACAM2
CTCF,CELSR1
CTCF,CEP192
CTCF,CEP76
CTCF,CGREF1
CTCF,CHAD
CTCF,CHAF1B
CTCF,CHCHD2
CTCF,CHD3
CTCF,CHD8
CTCF,CHKB
CTCF,CHMP4B
CTCF,CHMP6
CTCF,CHRM1
CTCF,CHRM4
CTCF,CHRNE
CTCF,CHST1
CTCF,CHST13
CTCF,CHSY1
CTCF,CHUK
CTCF,CIB3
CTCF,CILP2
CTCF,CISH
CTCF,CIT
CTCF,CK137956
CTCF,CLASRP
CTCF,CLCN4-2
CTCF,CLDN11
CTCF,CLEC12B
CTCF,CLEC1B
CTCF,CLEC2F-PS
CTCF,CLEC4D
CTCF,CLEC7A
CTCF,CLIP4
CTCF,CLK2
CTCF,CLN5
CTCF,CLPP
CTCF,CLSPN
CTCF,CLTA
CTCF,CLTC
CTCF,CMIP
CTCF,CML1
CTCF,CMTM8
CTCF,CNGA1
CTCF,CNIH
CTCF,CNN1
CTCF,CNN2
CTCF,CNP
CTCF,CNR2
CTCF,CNTNAP3
CTCF,COG1
CTCF,COL12A1
CTCF,COL14A1
CTCF,COPG
CTCF,COPS7A
CTCF,CORIN
CTCF,CORO2B
CTCF,COTL1
CTCF,COX17
CTCF,COX5A
CTCF,COX6A2
CTCF,COX7A1
CTCF,COX8B
CTCF,CPD
CTCF,CPEB1
CTCF,CPEB3
CTCF,CPNE1
CTCF,CPNE2
CTCF,CPNE4
CTCF,CPT1B
CTCF,CPT1C
CTCF,CRAMP1L
CTCF,CRB2
CTCF,CREB3L1
CTCF,CRHR1
CTCF,CRIM1
CTCF,CRIP1
CTCF,CRK
CTCF,CROCC
CTCF,CRTC1
CTCF,CRY2
CTCF,CRYGC
CTCF,CRYGS
CTCF,CRYM
CTCF,CS
CTCF,CSMD1
CTCF,CSNK1G1
CTCF,CTCF
CTCF,CTNND1
CTCF,CTSK
CTCF,CTSR
CTCF,CUL9
CTCF,CWH43
CTCF,CXCL12
CTCF,CXCL16
CTCF,CXCL2
CTCF,CXCR1
CTCF,CXXC1
CTCF,CYB561D2
CTCF,CYBA
CTCF,CYCT
CTCF,CYP20A1
CTCF,CYP24A1
CTCF,CYP26A1
CTCF,CYP27A1
CTCF,CYP46A1
CTCF,CYP4F13
CTCF,CYP4F39
CTCF,CYP7B1
CTCF,D030025P21RIK
CTCF,D230037D09RIK
CTCF,D330050G23RIK
CTCF,D5ERTD605E
CTCF,D630045J12RIK
CTCF,D6ERTD527E
CTCF,D930032P07RIK
CTCF,DACT2
CTCF,DAK
CTCF,DAPK3
CTCF,DAZAP2
CTCF,DAZL
CTCF,DBNDD1
CTCF,DBT
CTCF,DCAF15
CTCF,DCAF17
CTCF,DCAF8
CTCF,DCAKD
CTCF,DCDC2A
CTCF,DCP1B
CTCF,DCTD
CTCF,DCTN2
CTCF,DCUN1D2
CTCF,DDRGK1
CTCF,DDX19A
CTCF,DDX27
CTCF,DDX5
CTCF,DDX55
CTCF,DEFB22
CTCF,DEFB29
CTCF,DENND2A
CTCF,DENND2C
CTCF,DENND4C
CTCF,DENND5A
CTCF,DEPDC7
CTCF,DGAT1
CTCF,DGKE
CTCF,DHRS3
CTCF,DHRS7B
CTCF,DHX34
CTCF,DHX37
CTCF,DHX9
CTCF,DIAP1
CTCF,DIRAS2
CTCF,DISC1
CTCF,DKK1
CTCF,DLC1
CTCF,DLG1
CTCF,DLG4
CTCF,DLGAP4
CTCF,DLGAP5
CTCF,DLL1
CTCF,DLX2
CTCF,DLX3
CTCF,DLX5
CTCF,DMKN
CTCF,DMWD
CTCF,DNAHC1
CTCF,DNAHC8
CTCF,DNAJB2
CTCF,DNAJC25
CTCF,DNAJC6
CTCF,DNAJC9
CTCF,DNALC1
CTCF,DNASE1L3
CTCF,DNER
CTCF,DNM1L
CTCF,DOC2G
CTCF,DOCK3
CTCF,DOCK9
CTCF,DOK7
CTCF,DOPEY2
CTCF,DOT1L
CTCF,DPF1
CTCF,DPF3
CTCF,DPH1
CTCF,DPH3
CTCF,DPP6
CTCF,DPPA1
CTCF,DPPA4
CTCF,DPY19L3
CTCF,DPYSL2
CTCF,DPYSL5
CTCF,DRD1A
CTCF,DSTYK
CTCF,DTNA
CTCF,DTNB
CTCF,DTX1
CTCF,DTX2
CTCF,DTYMK
CTCF,DUOX2
CTCF,DUOXA2
CTCF,DUS1L
CTCF,DUSP16
CTCF,DUSP3
CTCF,DUSP8
CTCF,DVL1
CTCF,DVL3
CTCF,DYNC1H1
CTCF,DYNLL2
CTCF,DYSF
CTCF,DYX1C1
CTCF,E030002O03RIK
CTCF,E130218I03RIK
CTCF,E330013P06
