,source_gene,target_gene
5352,CREB1,RNF138
5353,CREB1,C19orf48
5354,CREB1,MED21
5355,CREB1,ZNF121
5356,CREB1,ASNSD1
5357,CREB1,CCDC82
5358,CREB1,ZNF551
5359,CREB1,PIN1
5360,CREB1,PDZK1
5361,CREB1,ZFP82
5362,CREB1,TFRC
5363,CREB1,DGAT1
5364,CREB1,NUSAP1
5365,CREB1,KNSTRN
5366,CREB1,PHGDH
5367,CREB1,SKA3
5368,CREB1,AHR
5369,CREB1,PEG3
5370,CREB1,LAPTM4B
5371,CREB1,PSMG1
5372,CREB1,CRAT
5373,CREB1,RGN
5374,CREB1,CEBPD
5375,CREB1,AHSG
5376,CREB1,DDC
5377,CREB1,ZNF519
5378,CREB1,UMPS
5379,CREB1,DPEP1
5380,CREB1,DDAH1
5381,CREB1,PRC1
5382,CREB1,ODF2L
5383,CREB1,AMBP
5384,CREB1,SF3B3
5385,CREB1,LGALS2
5386,CREB1,TRIM59
5387,CREB1,FANCI
5388,CREB1,ZUFSP
5389,CREB1,CENPA
5390,CREB1,ZNF215
5391,CREB1,CUEDC2
5392,CREB1,ZNF253
5393,CREB1,PLIN2
5394,CREB1,E2F8
5395,CREB1,SKIL
5396,CREB1,GMPR2
5397,CREB1,ITLN2
5398,CREB1,ECHDC2
5399,CREB1,ZNF160
5400,CREB1,DNMT1
5401,CREB1,ORC4
5402,CREB1,ZNF714
5403,CREB1,ZNF587B
5404,CREB1,PCNA
5405,CREB1,TMEM37
5406,CREB1,THAP1
5407,CREB1,GALM
5408,CREB1,ZFP64
5409,CREB1,ZNF670
5410,CREB1,TK1
5411,CREB1,DCAF13
5412,CREB1,IRF1
5413,CREB1,ZNF146
5414,CREB1,ZNF354A
5415,CREB1,HMGCL
5416,CREB1,HNF1B
5417,CREB1,NFATC2
5418,CREB1,PUS7L
5419,CREB1,JAZF1
5420,CREB1,BRIX1
5421,CREB1,ETS1
5422,CREB1,ACADSB
5423,CREB1,MAP1B
5424,CREB1,HPRT1
5425,CREB1,ZNF195
5426,CREB1,NR2F2
5427,CREB1,SRF
5428,CREB1,ZNF74
5429,CREB1,GGCT
5430,CREB1,RBPJ
5431,CREB1,RREB1
5432,CREB1,ASUN
5433,CREB1,NOL10
5434,CREB1,ZWILCH
5435,CREB1,GTF2I
5436,CREB1,MEST
5437,CREB1,ZBTB44
5438,CREB1,SERPIND1
5439,CREB1,MAD2L1
5440,CREB1,WARS
5441,CREB1,PPFIBP2
5442,CREB1,SLC25A20
5443,CREB1,FOXN2
5444,CREB1,MTERF3
5445,CREB1,MSH2
5446,CREB1,WDHD1
5447,CREB1,COQ3
5448,CREB1,NVL
5449,CREB1,VPS72
5450,CREB1,RNASEH2A
5451,CREB1,TIPIN
5452,CREB1,HGD
5453,CREB1,NIF3L1
5454,CREB1,KIF23
5455,CREB1,MRPL1
5456,CREB1,NUDT1
5457,CREB1,FUCA1
5458,CREB1,ANAPC4
5459,CREB1,MYRF
5460,CREB1,MIS18BP1
5461,CREB1,TMEM120A
5462,CREB1,DPF3
5463,CREB1,APOA2
5464,CREB1,RAB34
5465,CREB1,ZFP62
5466,CREB1,E2F5
5467,CREB1,KIF22
5468,CREB1,SIL1
5469,CREB1,RFXANK
5470,CREB1,UGP2
5471,CREB1,E2F3
5472,CREB1,DTWD1
5473,CREB1,SP4
5474,CREB1,ZNF239
5475,CREB1,RAD51C
5476,CREB1,HMMR
5477,CREB1,ZIK1
5478,CREB1,DDX39A
5479,CREB1,ETV5
5480,CREB1,RFX5
5481,CREB1,FOXP1
5482,CREB1,CCNB2
5483,CREB1,ATIC
5484,CREB1,MRPS27
5485,CREB1,PRMT3
5486,CREB1,ACTL6A
5487,CREB1,TPX2
5488,CREB1,ATG5
5489,CREB1,THAP4
5490,CREB1,OCIAD2
5491,CREB1,PPT1
5492,CREB1,SLC38A1
5493,CREB1,F10
5494,CREB1,NUDT15
5495,CREB1,GPC3
5496,CREB1,ZNF718
5497,CREB1,WDYHV1
5498,CREB1,FOSB
5499,CREB1,RHOBTB3
5500,CREB1,FOSL2
5501,CREB1,HAUS1
5502,CREB1,CHEK2
5503,CREB1,C17orf75
5504,CREB1,MST1
5505,CREB1,MYBL2
5506,CREB1,ZNF573
5507,CREB1,G2E3
5508,CREB1,NEDD1
5509,CREB1,ZNF616
5510,CREB1,HP
5511,CREB1,PON2
5512,CREB1,HINFP
5513,CREB1,POLB
5514,CREB1,PRAP1
5515,CREB1,NEK2
5516,CREB1,DEPDC7
5517,CREB1,HPX
5518,CREB1,P4HA2
5519,CREB1,AMZ2
5520,CREB1,TSFM
5521,CREB1,GNRH2
5522,CREB1,APOA1
5523,CREB1,ANXA4
5524,CREB1,STMN1
5525,CREB1,GMNN
5526,CREB1,CYP3A5
5527,CREB1,ZNF107
5528,CREB1,FMO5
5529,CREB1,GMPS
5530,CREB1,ZNF260
5531,CREB1,ATG4C
5532,CREB1,APOA4
5533,CREB1,F2
5534,CREB1,ZNF678
5535,CREB1,CKS2
5536,CREB1,DPAGT1
5537,CREB1,ZNF286A
5538,CREB1,IRF3
5539,CREB1,SGK1
5540,CREB1,PYGL
5541,CREB1,TCF3
5542,CREB1,TEX10
5543,CREB1,SHISA2
5544,CREB1,POLR1C
5545,CREB1,ZNF92
5546,CREB1,YBX3
5547,CREB1,CENPN
5548,CREB1,ATL2
5549,CREB1,ATMIN
5550,CREB1,SULT1A2
5551,CREB1,KLF6
5552,CREB1,MLF1
5553,CREB1,MYSM1
5554,CREB1,ZNF286B
5555,CREB1,KAT7
5556,CREB1,CEBPZ
5557,CREB1,TPD52L1
5558,CREB1,CPSF3
5559,CREB1,ZNF232
5560,CREB1,CD9
5561,CREB1,ELF1
5562,CREB1,MORN2
5563,CREB1,PARPBP
5564,CREB1,AGTRAP
5565,CREB1,ZSCAN2
5566,CREB1,OAZ2
5567,CREB1,VEZF1
5568,CREB1,CHEK1
5569,CREB1,ZNF532
5570,CREB1,HMGN4
5571,CREB1,FGG
5572,CREB1,PPIL1
5573,CREB1,STX8
5574,CREB1,FGA
5575,CREB1,ALG8
5576,CREB1,FOXO1
5577,CREB1,RBP4
5578,CREB1,AURKA
5579,CREB1,CHCHD3
5580,CREB1,ZNF208
5581,CREB1,PTTG1
5582,CREB1,KIF20B
5583,CREB1,MT1X
5584,CREB1,NUF2
5585,CREB1,THAP11
5586,CREB1,MTAP
5587,CREB1,CDCA3
5588,CREB1,TFDP2
5589,CREB1,KNG1
5590,CREB1,ZNF625
5591,CREB1,PEF1
5592,CREB1,MTHFD2
5593,CREB1,MPC1
5594,SMAD3,JUND
5595,SMAD3,CREB1
5596,SMAD3,FOSL2
5597,SMAD5,JUND
5598,SMAD5,MAZ
5599,SMAD5,REST
5600,SMAD5,MYC
5601,SMAD5,CREB1
5602,SMAD5,CEBPD
5603,SMAD5,RFX5
5604,SMAD5,FOSL2
5605,SMAD5,MYBL2
5606,FAM64A,JUND
5607,FAM64A,MAZ
5608,FAM64A,REST
5609,FAM64A,MYC
5610,FAM64A,CREB1
5611,FAM64A,CEBPD
5612,FAM64A,RFX5
5613,FAM64A,FOSL2
5614,FAM64A,MYBL2
5615,FAM64A,ELF1
5616,CDX2,CREB1
5617,DDIT3,JUND
5618,DDIT3,MAZ
5619,DDIT3,REST
5620,DDIT3,MYC
5621,DDIT3,CREB1
5622,DDIT3,CEBPD
5623,DDIT3,RFX5
5624,DDIT3,FOSL2
5625,DDIT3,MYBL2
5626,DDIT3,ELF1
5627,PA2G4,JUND
5628,PA2G4,MAZ
5629,PA2G4,REST
5630,PA2G4,MYC
5631,PA2G4,CREB1
5632,PA2G4,CEBPD
5633,PA2G4,RFX5
5634,PA2G4,FOSL2
5635,PA2G4,MYBL2
5636,PA2G4,ELF1
5637,PHF5A,JUND
5638,PHF5A,MAZ
5639,PHF5A,REST
5640,PHF5A,MYC
5641,PHF5A,CREB1
5642,PHF5A,CEBPD
5643,PHF5A,RFX5
5644,PHF5A,FOSL2
5645,PHF5A,MYBL2
5646,PHF5A,ELF1
5647,KLHL7,JUND
5648,KLHL7,MAZ
5649,KLHL7,REST
5650,KLHL7,MYC
5651,KLHL7,CREB1
5652,KLHL7,CEBPD
5653,KLHL7,RFX5
5654,KLHL7,FOSL2
5655,KLHL7,MYBL2
5656,ZNF562,JUND
5657,ZNF562,MAZ
5658,ZNF562,REST
5659,ZNF562,MYC
5660,ZNF562,CREB1
5661,ZNF562,CEBPD
5662,ZNF562,RFX5
5663,ZNF562,FOSL2
5664,ZNF562,MYBL2
5665,YAF2,JUND
5666,YAF2,MAZ
5667,YAF2,MYC
5668,YAF2,CREB1
5669,YAF2,CEBPD
5670,YAF2,RFX5
5671,YAF2,FOSL2
5672,YAF2,MYBL2
5673,YAF2,ELF1
5674,SP100,JUND
5675,SP100,CREB1
5676,SP100,CEBPD
5677,SP100,FOSL2
5678,ZFYVE21,JUND
5679,ZFYVE21,MAZ
5680,ZFYVE21,REST
5681,ZFYVE21,MYC
5682,ZFYVE21,CREB1
5683,ZFYVE21,CEBPD
5684,ZFYVE21,RFX5
5685,ZFYVE21,FOSL2
5686,ZFYVE21,MYBL2
5687,ZNF202,JUND
5688,ZNF202,MAZ
5689,ZNF202,MYC
5690,ZNF202,CREB1
5691,ZNF202,CEBPD
5692,ZNF202,RFX5
5693,ZNF202,FOSL2
5694,ZNF202,MYBL2
5695,ZNF93,JUND
5696,ZNF93,MAZ
5697,ZNF93,REST
5698,ZNF93,MYC
5699,ZNF93,CREB1
5700,ZNF93,CEBPD
5701,ZNF93,RFX5
5702,ZNF93,FOSL2
5703,ZNF93,MYBL2
5704,ZNF93,ELF1
5705,ZNF480,JUND
5706,ZNF480,MAZ
5707,ZNF480,REST
5708,ZNF480,MYC
5709,ZNF480,CREB1
5710,ZNF480,CEBPD
5711,ZNF480,RFX5
5712,ZNF480,FOSL2
5713,ZNF480,MYBL2
5714,ZNF480,ELF1
5715,ZNF561,JUND
5716,ZNF561,MAZ
5717,ZNF561,MYC
5718,ZNF561,CREB1
5719,ZNF561,CEBPD
5720,ZNF561,RFX5
5721,ZNF561,FOSL2
5722,ZNF561,MYBL2
5723,CDC20,MAFF
5724,CDC20,JUND
5725,CDC20,MAZ
5726,CDC20,REST
5727,CDC20,MYC
5728,CDC20,CREB1
5729,CDC20,CEBPD
5730,CDC20,RFX5
5731,CDC20,FOSL2
5732,CDC20,MYBL2
5733,CDC20,ELF1
5734,KIAA0101,MAFF
5735,KIAA0101,JUND
5736,KIAA0101,MAZ
5737,KIAA0101,REST
5738,KIAA0101,MYC
5739,KIAA0101,CREB1
5740,KIAA0101,CEBPD
5741,KIAA0101,RFX5
5742,KIAA0101,FOSL2
5743,KIAA0101,MYBL2
5744,KIAA0101,ELF1
5745,IMP4,JUND
5746,IMP4,MAZ
5747,IMP4,REST
5748,IMP4,MYC
5749,IMP4,CREB1
5750,IMP4,CEBPD
5751,IMP4,RFX5
5752,IMP4,FOSL2
5753,IMP4,MYBL2
5754,GRHL1,JUND
5755,GRHL1,CREB1
5756,GRHL1,FOSL2
5757,BUB1B,JUND
5758,BUB1B,MAZ
5759,BUB1B,REST
5760,BUB1B,MYC
5761,BUB1B,CREB1
5762,BUB1B,CEBPD
5763,BUB1B,RFX5
5764,BUB1B,FOSL2
5765,BUB1B,MYBL2
5766,BUB1B,ELF1
5767,NUP35,JUND
5768,NUP35,MAZ
5769,NUP35,REST
5770,NUP35,MYC
5771,NUP35,CREB1
5772,NUP35,CEBPD
5773,NUP35,RFX5
5774,NUP35,FOSL2
5775,NUP35,MYBL2
5776,NUP35,ELF1
5777,PLK1,JUND
5778,PLK1,MAZ
5779,PLK1,REST
5780,PLK1,MYC
5781,PLK1,CREB1
5782,PLK1,CEBPD
5783,PLK1,RFX5
5784,PLK1,FOSL2
5785,PLK1,MYBL2
5786,PLK1,ELF1
5787,SAAL1,JUND
5788,SAAL1,MAZ
5789,SAAL1,REST
5790,SAAL1,MYC
5791,SAAL1,CREB1
5792,SAAL1,CEBPD
5793,SAAL1,RFX5
5794,SAAL1,FOSL2
5795,SAAL1,MYBL2
5796,SAAL1,ELF1
5797,ADNP2,JUND
5798,ADNP2,MAZ
5799,ADNP2,REST
5800,ADNP2,MYC
5801,ADNP2,CREB1
5802,ADNP2,CEBPD
5803,ADNP2,RFX5
5804,ADNP2,FOSL2
5805,ADNP2,MYBL2
5806,ADNP2,ELF1
5807,WDR12,JUND
5808,WDR12,MAZ
5809,WDR12,REST
5810,WDR12,MYC
5811,WDR12,CREB1
5812,WDR12,CEBPD
5813,WDR12,RFX5
5814,WDR12,FOSL2
5815,WDR12,MYBL2
5816,WDR12,ELF1
5817,PRKCE,MAFF
5818,PRKCE,JUND
5819,PRKCE,MAZ
5820,PRKCE,REST
5821,PRKCE,MYC
5822,PRKCE,CREB1
5823,PRKCE,CEBPD
5824,PRKCE,RFX5
5825,PRKCE,FOSL2
5826,PRKCE,MYBL2
5827,PRKCE,ELF1
5828,DCLRE1C,JUND
5829,DCLRE1C,MAZ
5830,DCLRE1C,REST
5831,DCLRE1C,MYC
5832,DCLRE1C,CREB1
5833,DCLRE1C,CEBPD
5834,DCLRE1C,RFX5
5835,DCLRE1C,FOSL2
5836,DCLRE1C,MYBL2
5837,DCLRE1C,ELF1
5838,ANPEP,JUND
5839,ANPEP,MAZ
5840,ANPEP,REST
5841,ANPEP,MYC
5842,ANPEP,CREB1
5843,ANPEP,CEBPD
5844,ANPEP,RFX5
5845,ANPEP,FOSL2
5846,ANPEP,MYBL2
5847,ANPEP,ELF1
5848,HMGB2,MAFF
5849,HMGB2,JUND
5850,HMGB2,MAZ
5851,HMGB2,REST
5852,HMGB2,MYC
5853,HMGB2,CREB1
5854,HMGB2,CEBPD
5855,HMGB2,RFX5
5856,HMGB2,FOSL2
5857,HMGB2,MYBL2
5858,HMGB2,ELF1
5859,TFDP1,JUND
5860,TFDP1,MAZ
5861,TFDP1,REST
5862,TFDP1,MYC
5863,TFDP1,CREB1
5864,TFDP1,CEBPD
5865,TFDP1,RFX5
5866,TFDP1,FOSL2
5867,TFDP1,MYBL2
5868,TFDP1,ELF1
5869,ZNF85,JUND
5870,ZNF85,MAZ
5871,ZNF85,REST
5872,ZNF85,MYC
5873,ZNF85,CREB1
5874,ZNF85,CEBPD
5875,ZNF85,RFX5
5876,ZNF85,FOSL2
5877,ZNF85,MYBL2
5878,ZNF85,ELF1
5879,LMO7,JUND
5880,LMO7,CREB1
5881,LMO7,FOSL2
5882,FOXM1,JUND
5883,FOXM1,MAZ
5884,FOXM1,REST
5885,FOXM1,MYC
5886,FOXM1,CREB1
5887,FOXM1,CEBPD
5888,FOXM1,RFX5
5889,FOXM1,FOSL2
5890,FOXM1,MYBL2
5891,FOXM1,ELF1
5892,ZNF667,JUND
5893,ZNF667,MAZ
5894,ZNF667,REST
5895,ZNF667,MYC
5896,ZNF667,CREB1
5897,ZNF667,CEBPD
5898,ZNF667,RFX5
5899,ZNF667,FOSL2
5900,HMGN3,JUND
5901,HMGN3,MAZ
5902,HMGN3,REST
5903,HMGN3,MYC
5904,HMGN3,CREB1
5905,HMGN3,CEBPD
5906,HMGN3,RFX5
5907,HMGN3,FOSL2
5908,HMGN3,MYBL2
5909,HMGN3,ELF1
5910,AKR1B1,JUND
5911,AKR1B1,MAZ
5912,AKR1B1,REST
5913,AKR1B1,MYC
5914,AKR1B1,CREB1
5915,AKR1B1,CEBPD
5916,AKR1B1,RFX5
5917,AKR1B1,FOSL2
5918,AKR1B1,MYBL2
5919,AKR1B1,ELF1
5920,IL6ST,MAFF
5921,IL6ST,JUND
5922,IL6ST,MAZ
5923,IL6ST,REST
5924,IL6ST,MYC
5925,IL6ST,CREB1
5926,IL6ST,CEBPD
5927,IL6ST,RFX5
5928,IL6ST,FOSL2
5929,IL6ST,MYBL2
5930,IL6ST,ELF1
5931,MTF2,JUND
5932,MTF2,MAZ
5933,MTF2,REST
5934,MTF2,MYC
5935,MTF2,CREB1
5936,MTF2,CEBPD
5937,MTF2,RFX5
5938,MTF2,FOSL2
5939,MTF2,MYBL2
5940,MTF2,ELF1
5941,SMC4,MAFF
5942,SMC4,JUND
5943,SMC4,MAZ
5944,SMC4,REST
5945,SMC4,MYC
5946,SMC4,CREB1
5947,SMC4,CEBPD
5948,SMC4,RFX5
5949,SMC4,FOSL2
5950,SMC4,MYBL2
5951,SMC4,ELF1
5952,LRR1,JUND
5953,LRR1,MAZ
5954,LRR1,REST
5955,LRR1,MYC
5956,LRR1,CREB1
5957,LRR1,CEBPD
5958,LRR1,RFX5
5959,LRR1,FOSL2
5960,LRR1,MYBL2
5961,LRR1,ELF1
5962,CREB3L2,CREB1
5963,E2F4,JUND
5964,E2F4,MYC
5965,E2F4,CREB1
5966,E2F4,CEBPD
5967,E2F4,RFX5
5968,E2F4,FOSL2
5969,ZNF280B,JUND
5970,ZNF280B,MAZ
5971,ZNF280B,REST
5972,ZNF280B,MYC
5973,ZNF280B,CREB1
5974,ZNF280B,CEBPD
5975,ZNF280B,RFX5
5976,ZNF280B,FOSL2
5977,ZNF280B,MYBL2
5978,TIMM9,JUND
5979,TIMM9,MYC
5980,TIMM9,CREB1
5981,TIMM9,CEBPD
5982,TIMM9,RFX5
5983,TIMM9,FOSL2
5984,ZNF691,JUND
5985,ZNF691,REST
5986,ZNF691,MYC
5987,ZNF691,CREB1
5988,ZNF691,CEBPD
5989,ZNF691,RFX5
5990,ZNF691,FOSL2
5991,FANCD2,MAFF
5992,FANCD2,JUND
5993,FANCD2,MAZ
5994,FANCD2,REST
5995,FANCD2,MYC
5996,FANCD2,CREB1
5997,FANCD2,CEBPD
5998,FANCD2,RFX5
5999,FANCD2,FOSL2
6000,FANCD2,MYBL2
6001,FANCD2,ELF1
6002,EFTUD2,JUND
6003,EFTUD2,MAZ
6004,EFTUD2,REST
6005,EFTUD2,MYC
6006,EFTUD2,CREB1
6007,EFTUD2,CEBPD
6008,EFTUD2,RFX5
6009,EFTUD2,FOSL2
6010,EFTUD2,MYBL2
6011,EFTUD2,ELF1
6012,TFF1,CREB1
6013,HERPUD1,JUND
6014,HERPUD1,MAZ
6015,HERPUD1,REST
6016,HERPUD1,MYC
6017,HERPUD1,CREB1
6018,HERPUD1,CEBPD
6019,HERPUD1,RFX5
6020,HERPUD1,FOSL2
6021,HERPUD1,MYBL2
6022,HERPUD1,ELF1
6023,EFNA1,JUND
6024,EFNA1,MAZ
6025,EFNA1,REST
6026,EFNA1,MYC
6027,EFNA1,CREB1
6028,EFNA1,CEBPD
6029,EFNA1,RFX5
6030,EFNA1,FOSL2
6031,EFNA1,MYBL2
6032,EFNA1,ELF1
6033,APOB,MAFF
6034,APOB,JUND
6035,APOB,MAZ
6036,APOB,REST
6037,APOB,MYC
6038,APOB,CREB1
6039,APOB,CEBPD
6040,APOB,RFX5
6041,APOB,FOSL2
6042,APOB,MYBL2
6043,APOB,ELF1
6044,KDELR3,JUND
6045,KDELR3,MAZ
6046,KDELR3,REST
6047,KDELR3,MYC
6048,KDELR3,CREB1
6049,KDELR3,CEBPD
6050,KDELR3,RFX5
6051,KDELR3,FOSL2
6052,KDELR3,MYBL2
6053,KDELR3,ELF1
6054,ZNF574,JUND
6055,ZNF574,CREB1
6056,CNOT10,JUND
6057,CNOT10,MYC
6058,CNOT10,CREB1
6059,CNOT10,CEBPD
6060,CNOT10,RFX5
6061,CNOT10,FOSL2
6062,ZNF675,JUND
6063,ZNF675,MAZ
6064,ZNF675,REST
6065,ZNF675,MYC
6066,ZNF675,CREB1
6067,ZNF675,CEBPD
6068,ZNF675,RFX5
6069,ZNF675,FOSL2
6070,ZNF675,MYBL2
6071,ZNF675,ELF1
6072,NCAPG,MAFF
6073,NCAPG,JUND
6074,NCAPG,MAZ
6075,NCAPG,REST
6076,NCAPG,MYC
6077,NCAPG,CREB1
6078,NCAPG,CEBPD
6079,NCAPG,RFX5
6080,NCAPG,FOSL2
6081,NCAPG,MYBL2
6082,NCAPG,ELF1
6083,TIGD7,CREB1
6084,F2RL1,JUND
6085,F2RL1,MAZ
6086,F2RL1,REST
6087,F2RL1,MYC
6088,F2RL1,CREB1
6089,F2RL1,CEBPD
6090,F2RL1,RFX5
6091,F2RL1,FOSL2
6092,F2RL1,MYBL2
6093,F2RL1,ELF1
6094,TOP2A,JUND
6095,TOP2A,MAZ
6096,TOP2A,REST
6097,TOP2A,MYC
6098,TOP2A,CREB1
6099,TOP2A,CEBPD
6100,TOP2A,RFX5
6101,TOP2A,FOSL2
6102,TOP2A,MYBL2
6103,TOP2A,ELF1
6104,AEBP2,MAFF
6105,AEBP2,JUND
6106,AEBP2,MAZ
6107,AEBP2,REST
6108,AEBP2,MYC
6109,AEBP2,CREB1
6110,AEBP2,CEBPD
6111,AEBP2,RFX5
6112,AEBP2,FOSL2
6113,AEBP2,MYBL2
6114,AEBP2,ELF1
6115,HMGA1,MAFF
6116,HMGA1,JUND
6117,HMGA1,MAZ
6118,HMGA1,REST
6119,HMGA1,MYC
6120,HMGA1,CREB1
6121,HMGA1,CEBPD
6122,HMGA1,RFX5
6123,HMGA1,FOSL2
6124,HMGA1,MYBL2
6125,HMGA1,ELF1
6126,TATDN3,JUND
6127,TATDN3,MAZ
6128,TATDN3,REST
6129,TATDN3,MYC
6130,TATDN3,CREB1
6131,TATDN3,CEBPD
6132,TATDN3,RFX5
6133,TATDN3,FOSL2
6134,TATDN3,MYBL2
6135,TATDN3,ELF1
6136,CRYZL1,CREB1
6137,C3orf14,JUND
6138,C3orf14,MAZ
6139,C3orf14,MYC
6140,C3orf14,CREB1
6141,C3orf14,CEBPD
6142,C3orf14,RFX5
6143,C3orf14,FOSL2
6144,C3orf14,MYBL2
6145,TOPORS,JUND
6146,TOPORS,MAZ
6147,TOPORS,REST
6148,TOPORS,MYC
6149,TOPORS,CREB1
6150,TOPORS,CEBPD
6151,TOPORS,RFX5
6152,TOPORS,FOSL2
6153,TOPORS,MYBL2
6154,TOPORS,ELF1
6155,BLM,JUND
6156,BLM,MAZ
6157,BLM,REST
6158,BLM,MYC
6159,BLM,CREB1
6160,BLM,CEBPD
6161,BLM,RFX5
6162,BLM,FOSL2
6163,BLM,MYBL2
6164,BLM,ELF1
6165,ZNF43,JUND
6166,ZNF43,REST
6167,ZNF43,CREB1
6168,ZNF43,CEBPD
6169,ZNF43,RFX5
6170,ZNF43,FOSL2
6171,HMGCS2,JUND
6172,HMGCS2,MAZ
6173,HMGCS2,REST
6174,HMGCS2,MYC
6175,HMGCS2,CREB1
6176,HMGCS2,CEBPD
6177,HMGCS2,RFX5
6178,HMGCS2,FOSL2
6179,HMGCS2,MYBL2
6180,HMGCS2,ELF1
6181,SLC38A2,JUND
6182,SLC38A2,MAZ
6183,SLC38A2,REST
6184,SLC38A2,MYC
6185,SLC38A2,CREB1
6186,SLC38A2,CEBPD
6187,SLC38A2,RFX5
6188,SLC38A2,FOSL2
6189,SLC38A2,MYBL2
6190,SLC38A2,ELF1
6191,ADNP,MAFF
6192,ADNP,JUND
6193,ADNP,MAZ
6194,ADNP,REST
6195,ADNP,MYC
6196,ADNP,CREB1
6197,ADNP,CEBPD
6198,ADNP,RFX5
6199,ADNP,FOSL2
6200,ADNP,MYBL2
6201,ADNP,ELF1
6202,C11orf1,JUND
6203,C11orf1,REST
6204,C11orf1,MYC
6205,C11orf1,CREB1
6206,C11orf1,CEBPD
6207,C11orf1,RFX5
6208,C11orf1,FOSL2
6209,MEIS3,JUND
6210,MEIS3,MAZ
6211,MEIS3,REST
6212,MEIS3,MYC
6213,MEIS3,CREB1
6214,MEIS3,CEBPD
6215,MEIS3,RFX5
6216,MEIS3,FOSL2
6217,MEIS3,MYBL2
6218,MEIS3,ELF1
6219,GEMIN2,JUND
6220,GEMIN2,MAZ
6221,GEMIN2,REST
6222,GEMIN2,MYC
6223,GEMIN2,CREB1
6224,GEMIN2,CEBPD
6225,GEMIN2,RFX5
6226,GEMIN2,FOSL2
6227,GEMIN2,MYBL2
6228,GEMIN2,ELF1
6229,EPAS1,MAFF
6230,EPAS1,JUND
6231,EPAS1,JUN
6232,EPAS1,FOXA1
6233,EPAS1,MAZ
6234,EPAS1,ATF3
6235,EPAS1,REST
6236,EPAS1,MYC
6237,EPAS1,CREB1
6238,EPAS1,EPAS1
6239,EPAS1,CEBPD
6240,EPAS1,SRF
6241,EPAS1,RFX5
6242,EPAS1,FOSL2
6243,EPAS1,MYBL2
6244,EPAS1,CEBPZ
6245,EPAS1,ELF1
6246,CIDEB,JUND
6247,CIDEB,MAZ
6248,CIDEB,REST
6249,CIDEB,MYC
6250,CIDEB,CREB1
6251,CIDEB,CEBPD
6252,CIDEB,RFX5
6253,CIDEB,FOSL2
6254,CIDEB,MYBL2
6255,CIDEB,ELF1
6256,RAB28,JUND
6257,RAB28,REST
6258,RAB28,CREB1
6259,RAB28,CEBPD
6260,RAB28,RFX5
6261,RAB28,FOSL2
6262,USP7,JUND
6263,USP7,MAZ
6264,USP7,REST
6265,USP7,MYC
6266,USP7,CREB1
6267,USP7,CEBPD
6268,USP7,RFX5
6269,USP7,FOSL2
6270,USP7,MYBL2
6271,ZSCAN21,JUND
6272,ZSCAN21,CREB1
6273,NT5DC2,JUND
6274,NT5DC2,MYC
6275,NT5DC2,CREB1
6276,NT5DC2,CEBPD
6277,NT5DC2,RFX5
6278,NT5DC2,FOSL2
6279,DNMT3B,JUND
6280,DNMT3B,MAZ
6281,DNMT3B,REST
6282,DNMT3B,MYC
6283,DNMT3B,CREB1
6284,DNMT3B,CEBPD
6285,DNMT3B,RFX5
6286,DNMT3B,FOSL2
6287,DNMT3B,MYBL2
6288,DNMT3B,ELF1
6289,PAK1IP1,JUND
6290,PAK1IP1,MAZ
6291,PAK1IP1,REST
6292,PAK1IP1,MYC
6293,PAK1IP1,CREB1
6294,PAK1IP1,CEBPD
6295,PAK1IP1,RFX5
6296,PAK1IP1,FOSL2
6297,PAK1IP1,MYBL2
6298,PAK1IP1,ELF1
6299,EPHX2,JUND
6300,EPHX2,MAZ
6301,EPHX2,REST
6302,EPHX2,MYC
6303,EPHX2,CREB1
6304,EPHX2,CEBPD
6305,EPHX2,RFX5
6306,EPHX2,FOSL2
6307,EPHX2,MYBL2
6308,EPHX2,ELF1
6309,HAT1,MAFF
6310,HAT1,JUND
6311,HAT1,MAZ
6312,HAT1,REST
6313,HAT1,MYC
6314,HAT1,CREB1
6315,HAT1,CEBPD
6316,HAT1,RFX5
6317,HAT1,FOSL2
6318,HAT1,MYBL2
6319,HAT1,ELF1
6320,MTUS1,JUND
6321,MTUS1,MAZ
6322,MTUS1,REST
6323,MTUS1,MYC
6324,MTUS1,CREB1
6325,MTUS1,CEBPD
6326,MTUS1,RFX5
6327,MTUS1,FOSL2
6328,MTUS1,MYBL2
6329,MTUS1,ELF1
6330,C1GALT1,JUND
6331,C1GALT1,MAZ
6332,C1GALT1,REST
6333,C1GALT1,MYC
6334,C1GALT1,CREB1
6335,C1GALT1,CEBPD
6336,C1GALT1,RFX5
6337,C1GALT1,FOSL2
6338,C1GALT1,MYBL2
6339,C11orf74,JUND
6340,C11orf74,MAZ
6341,C11orf74,REST
6342,C11orf74,MYC
6343,C11orf74,CREB1
6344,C11orf74,CEBPD
6345,C11orf74,RFX5
6346,C11orf74,FOSL2
6347,C11orf74,MYBL2
6348,C11orf74,ELF1
6349,RNF138,JUND
6350,RNF138,MAZ
6351,RNF138,REST
6352,RNF138,MYC
6353,RNF138,CREB1
6354,RNF138,CEBPD
6355,RNF138,RFX5
6356,RNF138,FOSL2
6357,RNF138,MYBL2
6358,RNF138,ELF1
6359,C19orf48,MAFF
6360,C19orf48,JUND
6361,C19orf48,MAZ
6362,C19orf48,REST
6363,C19orf48,MYC
6364,C19orf48,CREB1
