Gene1,Gene2,Type
SMAD1,SKIL,1
SMAD1,SMAD3,1
SMAD1,SMAD5,1
SMAD1,SPP1,1
SMAD1,TIMP1,1
SMAD1,TNNT1,1
SMAD1,TTF1,1
SMAD1,ZBTB44,1
SMAD1,ZNF8,1
SMAD3,AKR1B1,1
SMAD3,APOB,1
SMAD3,ATF3,1
SMAD3,BRCA1,1
SMAD3,BRCA2,1
SMAD3,CCL2,1
SMAD3,CDK4,1
SMAD3,CTCF,1
SMAD3,CXXC5,1
SMAD3,E2F4,1
SMAD3,E2F5,1
SMAD3,EPAS1,1
SMAD3,ETS1,1
SMAD3,FOS,1
SMAD3,FOXH1,1
SMAD3,FOXO1,1
SMAD3,GMEB1,1
SMAD3,HMGA2,1
SMAD3,HNF4A,1
SMAD3,JUNB,1
SMAD3,JUND,1
SMAD3,KDM2A,1
SMAD3,LAMC1,1
SMAD3,MTF2,1
SMAD3,NR3C1,1
SMAD3,PITX2,1
SMAD3,PLAGL1,1
SMAD3,RARG,1
SMAD3,SKIL,1
SMAD3,SMAD1,1
SMAD3,SP1,1
SMAD3,SREBF2,1
SMAD3,TFDP1,1
SMAD3,TFE3,1
SMAD3,TGIF2,1
SMAD3,TIMP1,1
SMAD3,TP53,1
SMAD3,YBX1,1
SMAD3,ZBTB16,1
SMAD3,ZDHHC4,1
SMAD3,ZNF329,1
SMAD3,ZNF8,1
SMAD3,ZNF83,1
SMAD5,CXXC5,1
SMAD5,ID2,1
SMAD5,ID3,1
SMAD5,PTPN12,1
SMAD5,SMAD1,1
SMAD5,SUV39H2,1
SMAD5,ZNF8,1
SNAPC2,TBP,1
SNAPC5,JUN,1
SOX2,POU2F1,1
SOX2,POU5F1,1
SOX6,CENPK,1
SOX6,DAZAP2,1
SOX9,CREB1,1
SOX9,DCTN3,1
SOX9,DDAH1,1
SOX9,DMTF1,1
SOX9,EFCAB11,1
SOX9,EOMES,1
SOX9,ESRRG,1
SOX9,ETV1,1
SOX9,G2E3,1
SOX9,HARS,1
SOX9,MAF,1
SOX9,MAFB,1
SOX9,PBX1,1
SOX9,PTPRZ1,1
SOX9,S100A13,1
SOX9,SOX2,1
SOX9,SOX6,1
SOX9,SPEN,1
SOX9,TCF3,1
SOX9,TRERF1,1
SOX9,ZBED5,1
SP100,ARID3A,1
SP1,ACAA1,1
SP1,ACADSB,1
SP1,ACADVL,1
SP1,ACTL6A,1
SP1,ADNP,1
SP1,ADNP2,1
SP1,AKR1B1,1
SP1,ALB,1
SP1,AMBP,1
SP1,ANG,1
SP1,APOA2,1
SP1,APOB,1
SP1,ARID3A,1
SP1,ARID3B,1
SP1,ARL6IP6,1
SP1,ARNTL,1
SP1,ASCC1,1
SP1,ASGR1,1
SP1,ASL,1
SP1,ATF4,1
SP1,ATG5,1
SP1,ATP1B3,1
SP1,ATPAF2,1
SP1,AURKA,1
SP1,AXL,1
SP1,BATF3,1
SP1,BAZ2A,1
SP1,BCL11B,1
SP1,BCL6,1
SP1,BHLHE40,1
SP1,BLM,1
SP1,BRCA2,1
SP1,BSCL2,1
SP1,BUB1B,1
SP1,BZW2,1
SP1,C19orf48,1
SP1,C1GALT1,1
SP1,C3,1
SP1,C5orf22,1
SP1,C9orf72,1
SP1,CADM1,1
SP1,CALML4,1
SP1,CAMTA1,1
SP1,CAPG,1
SP1,CCDC126,1
SP1,CCNB1,1
SP1,CD9,1
SP1,CDC5L,1
SP1,CDCA3,1
SP1,CDK1,1
SP1,CDK5,1
SP1,CDKN3,1
SP1,CGGBP1,1
SP1,CHEK2,1
SP1,CKS1B,1
SP1,CLDN4,1
SP1,CMC1,1
SP1,COPS3,1
SP1,COPS7B,1
SP1,CRABP2,1
SP1,CREB3,1
SP1,CREB3L4,1
SP1,CRYZL1,1
SP1,CSRNP1,1
SP1,CTPS1,1
SP1,CXXC4,1
SP1,CYB5A,1
SP1,DDIT3,1
SP1,DDIT4,1
SP1,DEPDC5,1
SP1,DHCR7,1
SP1,DKC1,1
SP1,DMTF1,1
SP1,DNPEP,1
SP1,DROSHA,1
SP1,E2F2,1
SP1,E2F3,1
SP1,E2F8,1
SP1,ECI2,1
SP1,EEA1,1
SP1,EED,1
SP1,EEF1E1,1
SP1,ELF1,1
SP1,ELF3,1
SP1,ELOVL6,1
SP1,EMC2,1
SP1,EPHX2,1
SP1,ETS1,1
SP1,ETV1,1
SP1,ETV4,1
SP1,ETV6,1
SP1,F2,1
SP1,FAM114A1,1
SP1,FIBP,1
SP1,FN1,1
SP1,FOSL1,1
SP1,FOXN2,1
SP1,FOXP4,1
SP1,GABPA,1
SP1,GABPB1,1
SP1,GALE,1
SP1,GALK1,1
SP1,GATAD2A,1
SP1,GATAD2B,1
SP1,GEMIN7,1
SP1,GLDC,1
SP1,GMEB1,1
SP1,GMNN,1
SP1,GMPPA,1
SP1,GMPR2,1
SP1,GPBP1,1
SP1,GPBP1L1,1
SP1,GPC3,1
SP1,GPN3,1
SP1,GPRC5C,1
SP1,GPX2,1
SP1,GSN,1
SP1,GTF2E1,1
SP1,GTF2I,1
SP1,GTF2IRD2,1
SP1,GTF2IRD2B,1
SP1,HAT1,1
SP1,HAUS1,1
SP1,HDAC3,1
SP1,HERPUD1,1
SP1,HES1,1
SP1,HIF3A,1
SP1,HMBS,1
SP1,HMG20B,1
SP1,HMGB2,1
SP1,HMMR,1
SP1,HOOK2,1
SP1,HPN,1
SP1,HSDL2,1
SP1,HSF2,1
SP1,ICA1,1
SP1,ID2,1
SP1,ID3,1
SP1,IDI1,1
SP1,IL6ST,1
SP1,IRF7,1
SP1,JUN,1
SP1,JUND,1
SP1,KANSL2,1
SP1,KAT7,1
SP1,KDM2B,1
SP1,KIAA0101,1
SP1,KLF5,1
SP1,KLF6,1
SP1,KLF7,1
SP1,KNTC1,1
SP1,KPNA2,1
SP1,LAMB2,1
SP1,LCMT1,1
SP1,LCP1,1
SP1,LIN28B,1
SP1,MAD2L1BP,1
SP1,MAFF,1
SP1,MAZ,1
SP1,MBD6,1
SP1,MCM5,1
SP1,MDM1,1
SP1,MECR,1
SP1,MEF2C,1
SP1,METTL17,1
SP1,MGA,1
SP1,MIS18BP1,1
SP1,MRPL1,1
SP1,MRPL2,1
SP1,MRPS27,1
SP1,MRPS9,1
SP1,MT2A,1
SP1,MTF2,1
SP1,MTHFD1,1
SP1,MTTP,1
SP1,MXD1,1
SP1,MXI1,1
SP1,MYSM1,1
SP1,NBN,1
SP1,NCAPG,1
SP1,NEK3,1
SP1,NFIL3,1
SP1,NFYB,1
SP1,NOP16,1
SP1,NR1H2,1
SP1,NR2F6,1
SP1,NR3C1,1
SP1,NR6A1,1
SP1,NT5DC2,1
SP1,NXF1,1
SP1,OAZ2,1
SP1,ORC4,1
SP1,OVOL2,1
SP1,PAAF1,1
SP1,PAFAH1B3,1
SP1,PARP2,1
SP1,PATZ1,1
SP1,PCNA,1
SP1,PEPD,1
SP1,PFKM,1
SP1,PGAP2,1
SP1,PHF21A,1
SP1,PHF5A,1
SP1,PIH1D1,1
SP1,PIK3R1,1
SP1,PKNOX1,1
SP1,PLAGL1,1
SP1,PLCD1,1
SP1,PLOD2,1
SP1,PMM1,1
SP1,POLB,1
SP1,POLR1C,1
SP1,POLR3E,1
SP1,POU2F1,1
SP1,POU5F1,1
SP1,PPP1R7,1
SP1,PRMT5,1
SP1,PSMF1,1
SP1,PTP4A1,1
SP1,PYGL,1
SP1,RAB25,1
SP1,RAD54L,1
SP1,RARG,1
SP1,RBPJ,1
SP1,RCAN1,1
SP1,RFX5,1
SP1,RHOG,1
SP1,RINT1,1
SP1,RIOK1,1
SP1,RLF,1
SP1,RNASE4,1
SP1,RREB1,1
SP1,RUVBL1,1
SP1,RUVBL2,1
SP1,RXRA,1
SP1,RXRB,1
SP1,S100A13,1
SP1,SALL1,1
SP1,SERPINB1,1
SP1,SERPINI1,1
SP1,SGK1,1
SP1,SHMT2,1
SP1,SKIV2L2,1
SP1,SLC2A4RG,1
SP1,SLC39A5,1
SP1,SMAD3,1
SP1,SNRNP25,1
SP1,SOX12,1
SP1,SP4,1
SP1,SPAG5,1
SP1,SQLE,1
SP1,SREBF2,1
SP1,STAT6,1
SP1,STEAP1,1
SP1,SUV39H2,1
SP1,TADA1,1
SP1,TAF2,1
SP1,TAOK3,1
SP1,TBCB,1
SP1,TBCD,1
SP1,TBP,1
SP1,TEAD2,1
SP1,TGIF2,1
SP1,THAP1,1
SP1,TIMM50,1
SP1,TM2D2,1
SP1,TMEM120A,1
SP1,TMEM97,1
SP1,TNFRSF12A,1
SP1,TP53,1
SP1,TPM2,1
SP1,TRAPPC8,1
SP1,TRPT1,1
SP1,TSN,1
SP1,TTC9C,1
SP1,TTLL5,1
SP1,TTR,1
SP1,UBL7,1
SP1,UCP2,1
SP1,UGP2,1
SP1,USP3,1
SP1,UTP18,1
SP1,VPS8,1
SP1,WARS,1
SP1,WDR12,1
SP1,WDYHV1,1
SP1,WIPI1,1
SP1,YARS,1
SP1,YBX1,1
SP1,ZBTB16,1
SP1,ZBTB20,1
SP1,ZBTB25,1
SP1,ZBTB26,1
SP1,ZBTB3,1
SP1,ZBTB37,1
SP1,ZDHHC13,1
SP1,ZDHHC6,1
SP1,ZFAND2A,1
SP1,ZFP62,1
SP1,ZKSCAN5,1
SP1,ZNF100,1
SP1,ZNF138,1
SP1,ZNF143,1
SP1,ZNF180,1
SP1,ZNF195,1
SP1,ZNF211,1
SP1,ZNF214,1
SP1,ZNF24,1
SP1,ZNF277,1
SP1,ZNF3,1
SP1,ZNF398,1
SP1,ZNF430,1
SP1,ZNF441,1
SP1,ZNF48,1
SP1,ZNF496,1
SP1,ZNF512,1
SP1,ZNF526,1
SP1,ZNF668,1
SP1,ZNF670,1
SP1,ZNF788,1
SP1,ZNF8,1
SP1,ZNF813,1
SP1,ZNF841,1
SP1,ZNF92,1
SP1,ZWILCH,1
SP4,SP1,1
SPEN,RARA,1
SPEN,RBPJ,1
SPEN,SOX9,1
SREBF2,ANLN,1
SREBF2,APOA2,1
SREBF2,APOC2,1
SREBF2,ATF4,1
SREBF2,BPTF,1
SREBF2,CEBPA,1
SREBF2,CGGBP1,1
SREBF2,CHTF18,1
SREBF2,DAZAP2,1
SREBF2,DPYSL2,1
SREBF2,DZIP1,1
SREBF2,EBNA1BP2,1
SREBF2,FEN1,1
SREBF2,GATA6,1
SREBF2,GLA,1
SREBF2,GPRC5C,1
SREBF2,HARS2,1
SREBF2,HES1,1
SREBF2,HOOK2,1
SREBF2,HSD17B2,1
SREBF2,ID2,1
SREBF2,IFITM3,1
SREBF2,INSIG2,1
SREBF2,IRF9,1
SREBF2,JUN,1
SREBF2,JUND,1
SREBF2,KANSL2,1
SREBF2,MRPS2,1
SREBF2,ORC4,1
SREBF2,PA2G4,1
SREBF2,PABPC1L,1
SREBF2,PIM2,1
SREBF2,RAI14,1
SREBF2,RHOG,1
SREBF2,SALL2,1
SREBF2,SLC44A2,1
SREBF2,SMAD3,1
SREBF2,SMC4,1
SREBF2,SOCS2,1
SREBF2,SP1,1
SREBF2,STAT6,1
SREBF2,STMN1,1
SREBF2,TADA1,1
SREBF2,TAGLN2,1
SREBF2,TEX10,1
SREBF2,TRPT1,1
SREBF2,UTP18,1
SREBF2,WDR13,1
SREBF2,YAF2,1
SREBF2,ZNF496,1
SREBF2,ZNF507,1
SREBF2,ZNF512,1
SREBF2,ZNF581,1
SREBF2,ZNF668,1
SRF,ACADVL,1
SRF,ACOT7,1
SRF,ACTC1,1
SRF,ADM,1
SRF,ANXA3,1
SRF,AP1G2,1
SRF,APOA2,1
SRF,ASL,1
SRF,ATF3,1
SRF,BZW2,1
SRF,CADM1,1
SRF,CCDC126,1
SRF,CCDC82,1
SRF,CCL2,1
SRF,CERS5,1
SRF,CHEK1,1
SRF,CLDN4,1
SRF,CNN2,1
SRF,CREB3,1
SRF,DDAH1,1
SRF,EGR1,1
SRF,EHBP1,1
SRF,ELK4,1
SRF,ETV4,1
SRF,EXOSC9,1
SRF,FAM200B,1
SRF,FAM98A,1
SRF,FEN1,1
SRF,FOSB,1
SRF,FOSL2,1
SRF,FOXN3,1
SRF,FOXP1,1
SRF,GATA4,1
SRF,GLIPR2,1
SRF,GPC3,1
SRF,GTF2I,1
SRF,HDAC3,1
SRF,HMG20B,1
SRF,HMGA1,1
SRF,HSD17B7,1
SRF,IL32,1
SRF,ISG15,1
SRF,ITIH4,1
SRF,JUNB,1
SRF,JUND,1
SRF,KDM2A,1
SRF,KLF7,1
SRF,LYRM1,1
SRF,MDM1,1
SRF,MIXL1,1
SRF,MRPL16,1
SRF,MUSTN1,1
SRF,MYO1E,1
SRF,NCOA1,1
SRF,NKRF,1
SRF,NNAT,1
SRF,NR1H2,1
SRF,NR2F2,1
SRF,NR2F6,1
SRF,PAAF1,1
SRF,PAX6,1
SRF,PBX1,1
SRF,PPP1R16A,1
SRF,PRDM1,1
SRF,PRIM2,1
SRF,RABGAP1L,1
SRF,RBM18,1
SRF,RELA,1
SRF,RHOBTB3,1
SRF,RSU1,1
SRF,RXRA,1
SRF,SALL1,1
SRF,SLC39A5,1
SRF,SOX6,1
SRF,STAT5B,1
SRF,SVIL,1
SRF,TCF3,1
SRF,TCF4,1
SRF,TMEM106C,1
SRF,TTC39C,1
SRF,TUBB6,1
SRF,UTRN,1
SRF,ZFHX2,1
SRF,ZIC3,1
SRF,ZMAT4,1
SRF,ZNF460,1
SRF,ZNF532,1
SRF,ZNF644,1
SRF,ZNF93,1
STAT2,ACADVL,1
STAT2,ADAMTS12,1
STAT2,AEBP1,1
STAT2,AMBP,1
STAT2,ANAPC4,1
STAT2,ASPH,1
STAT2,BCL6,1
STAT2,C3orf14,1
STAT2,CAMTA2,1
STAT2,CEP63,1
STAT2,CIDEB,1
STAT2,CSRNP1,1
STAT2,CXCR4,1
STAT2,CXXC5,1
STAT2,DBNDD2,1
STAT2,DCLRE1C,1
STAT2,EGR1,1
STAT2,EHBP1,1
STAT2,ESCO2,1
STAT2,ETV5,1
STAT2,ETV6,1
STAT2,F3,1
STAT2,FASTKD3,1
STAT2,FGA,1
STAT2,FOXP1,1
STAT2,FUT8,1
STAT2,HOOK2,1
STAT2,ID3,1
STAT2,IRF7,1
STAT2,IRF9,1
STAT2,ITIH4,1
STAT2,JUN,1
STAT2,KIAA0586,1
STAT2,KLF5,1
STAT2,MRPL10,1
STAT2,MTUS1,1
STAT2,MYC,1
STAT2,NME7,1
STAT2,NR3C1,1
STAT2,ORC4,1
STAT2,PRDM1,1
STAT2,RARG,1
STAT2,RBCK1,1
STAT2,RFX5,1
STAT2,SERPINI1,1
STAT2,SOCS2,1
STAT2,SOX6,1
STAT2,STAT6,1
STAT2,TCF4,1
STAT2,TET2,1
STAT2,TFAP2C,1
STAT2,TFDP2,1
STAT2,THAP4,1
STAT2,UTRN,1
STAT2,VCAN,1
STAT2,VRK1,1
STAT2,ZBTB25,1
STAT2,ZBTB3,1
STAT2,ZBTB37,1
STAT2,ZFHX3,1
STAT2,ZNF689,1
STAT4,ADAMTS12,1
STAT4,AEBP1,1
STAT4,AMBP,1
STAT4,ASPH,1
STAT4,BCL6,1
STAT4,C3orf14,1
STAT4,CCL2,1
STAT4,DCLRE1C,1
STAT4,EGR1,1
STAT4,ESCO2,1
STAT4,ETV5,1
STAT4,FGA,1
STAT4,FOXP1,1
STAT4,HOOK2,1
STAT4,ID3,1
STAT4,IRF9,1
STAT4,ITIH4,1
STAT4,JUN,1
STAT4,KLF5,1
STAT4,MRPL10,1
STAT4,ORC4,1
STAT4,PRDM1,1
STAT4,RARG,1
STAT4,SERPINI1,1
STAT4,SOCS2,1
STAT4,TCF4,1
STAT4,TET2,1
STAT4,TFAP2C,1
STAT4,THAP4,1
STAT4,VCAN,1
STAT4,VRK1,1
STAT4,ZBTB3,1
STAT4,ZNF689,1
STAT5B,AP1G2,1
STAT5B,ARMC8,1
STAT5B,CTPS1,1
STAT5B,CXCR4,1
STAT5B,ELP2,1
STAT5B,ERBB4,1
STAT5B,ESCO2,1
STAT5B,ETS1,1
STAT5B,F2RL1,1
STAT5B,FUT8,1
STAT5B,IL6ST,1
STAT5B,IRF9,1
STAT5B,LAMA1,1
STAT5B,MEF2C,1
STAT5B,MYC,1
STAT5B,NR3C1,1
STAT5B,PDGFRA,1
STAT5B,PIM2,1
STAT5B,POU2F1,1
STAT5B,PTPN2,1
STAT5B,RARA,1
STAT5B,RBM18,1
STAT5B,SOCS2,1
STAT5B,STC1,1
STAT5B,TSN,1
STAT5B,XPO5,1
STAT6,ADAMTS12,1
STAT6,AEBP1,1
STAT6,AMBP,1
STAT6,ASPH,1
STAT6,BCL6,1
STAT6,C3orf14,1
STAT6,CCL2,1
STAT6,DCLRE1C,1
STAT6,EGR1,1
STAT6,ESCO2,1
STAT6,ETS1,1
STAT6,ETV5,1
STAT6,FGA,1
STAT6,FOXP1,1
STAT6,HOOK2,1
STAT6,ID3,1
STAT6,IRF1,1
STAT6,IRF9,1
STAT6,ITIH4,1
STAT6,JUN,1
STAT6,KLF5,1
STAT6,MRPL10,1
STAT6,MYC,1
STAT6,NCOA1,1
STAT6,NFKB1,1
STAT6,ORC4,1
STAT6,PRDM1,1
STAT6,RARG,1
STAT6,RELA,1
STAT6,SERPINI1,1
STAT6,SOCS2,1
STAT6,STAT2,1
STAT6,TCF4,1
STAT6,TET2,1
STAT6,TFAP2C,1
STAT6,THAP4,1
STAT6,VCAN,1
STAT6,VRK1,1
STAT6,ZBTB3,1
STAT6,ZNF689,1
SUV39H2,CGGBP1,1
SUV39H2,SMAD5,1
TAF9B,DRAP1,1
TAF9B,TP53,1
TBP,AHR,1
TBP,APOB,1
TBP,ARID5B,1
TBP,ATF3,1
TBP,ATF4,1
TBP,ATP5SL,1
TBP,C19orf48,1
TBP,CEBPA,1
TBP,CXCR4,1
TBP,CXXC1,1
TBP,DR1,1
TBP,DRAP1,1
TBP,ERCC1,1
TBP,ETV6,1
TBP,FN1,1
TBP,FOXP1,1
TBP,GLMN,1
TBP,GTF2E1,1
TBP,HERPUD1,1
TBP,HES1,1
TBP,HOOK2,1
TBP,ID2,1
TBP,JUN,1
TBP,JUNB,1
TBP,JUND,1
TBP,KCTD6,1
TBP,LEAP2,1
TBP,MAFB,1
TBP,MT1X,1
TBP,NCOA1,1
TBP,NFATC2,1
TBP,NFYB,1
TBP,NR3C1,1
TBP,NXF1,1
TBP,ORC4,1
TBP,PABPC4,1
TBP,PATZ1,1
TBP,PAX6,1
TBP,PBX1,1
TBP,POP5,1
TBP,POU2F1,1
TBP,PRKCE,1
TBP,RBP2,1
TBP,RELA,1
TBP,RUVBL1,1
TBP,RXRA,1
TBP,SEPP1,1
TBP,SHISA2,1
TBP,SNAPC2,1
TBP,SOX2,1
TBP,SP1,1
TBP,SPTLC3,1
TBP,SRF,1
TBP,STC1,1
TBP,STX8,1
TBP,SVIL,1
TBP,TAGLN,1
TBP,TBX3,1
TBP,TF,1
TBP,TP53,1
TBP,TTC9C,1
TBP,ZBTB16,1
TBP,ZIC5,1
TBP,ZNF219,1
TBP,ZNF48,1
TBP,ZNF608,1
TCF12,ID2,1
TCF12,ID3,1
TCF12,TCF3,1
TCF3,ACADVL,1
TCF3,ADSL,1
TCF3,AEBP1,1
TCF3,AMHR2,1
TCF3,APEH,1
TCF3,ARL6IP6,1
TCF3,ATP2C1,1
TCF3,CAPG,1
TCF3,CDK2AP1,1
TCF3,CMPK1,1
TCF3,DDIT3,1
TCF3,DDX56,1
TCF3,DPCD,1
TCF3,DPEP1,1
TCF3,DPYSL2,1
TCF3,DRAP1,1
TCF3,EOMES,1
TCF3,EPAS1,1
TCF3,ESRRG,1
TCF3,ETS1,1
TCF3,ETV4,1
TCF3,FOXP1,1
TCF3,GPM6B,1
TCF3,HDAC3,1
TCF3,HNF4A,1
TCF3,ID2,1
TCF3,ID3,1
TCF3,LAPTM4B,1
TCF3,MEF2C,1
TCF3,MPZL3,1
TCF3,MXI1,1
TCF3,NUDT1,1
TCF3,NUP93,1
TCF3,PIM2,1
TCF3,PITX2,1
TCF3,PPARA,1
TCF3,PPFIBP2,1
TCF3,PPT1,1
TCF3,RARA,1
TCF3,RFX7,1
TCF3,RXRB,1
TCF3,SHISA2,1
TCF3,SMAD5,1
TCF3,SOX12,1
TCF3,SOX15,1
TCF3,SRF,1
TCF3,STAT5B,1
TCF3,TCF12,1
TCF3,TFDP2,1
TCF3,TGIF1,1
TCF3,TMEM106C,1
TCF3,TPD52L1,1
TCF3,ZBTB16,1
TCF3,ZBTB20,1
TCF3,ZNF710,1
TCF4,ATP2C1,1
TCF4,DDIT3,1
TCF4,EOMES,1
TCF4,GAL,1
TCF4,GNRH2,1
TCF4,HARS,1
TCF4,HMGA1,1
TCF4,ID2,1
TCF4,ID3,1
TCF4,MBNL2,1
TCF4,MPZL3,1
TCF4,MYO10,1
TCF4,SMAD3,1
TCF4,SMAD5,1
TCF4,SOX15,1
TCF4,ZBTB20,1
TCF7L1,BIRC5,1
TCF7L1,FOSL1,1
TCF7L1,JUN,1
TCF7L1,MITF,1
TCF7L1,MYC,1
TCF7L1,RUVBL1,1
TEAD2,NCOA1,1
TFAP2C,AAMP,1
TFAP2C,ACADVL,1
TFAP2C,ACAT2,1
TFAP2C,ACOT7,1
TFAP2C,ACTC1,1
TFAP2C,ACY1,1
TFAP2C,ADAM9,1
TFAP2C,AIMP2,1
TFAP2C,ANLN,1
TFAP2C,AP1G2,1
TFAP2C,APEH,1
TFAP2C,APOA2,1
TFAP2C,ARID3A,1
TFAP2C,ARID5B,1
TFAP2C,ARNTL,1
TFAP2C,ARNTL2,1
TFAP2C,ASNS,1
TFAP2C,ASPH,1
TFAP2C,ATF3,1
TFAP2C,ATF5,1
TFAP2C,ATP1B3,1
TFAP2C,ATPAF2,1
TFAP2C,BAZ2A,1
TFAP2C,BBS4,1
TFAP2C,BCKDK,1
TFAP2C,BHLHE40,1
TFAP2C,BRCA2,1
TFAP2C,BST2,1
TFAP2C,BUB1B,1
TFAP2C,C19orf48,1
TFAP2C,C1GALT1,1
TFAP2C,C6orf203,1
TFAP2C,CCDC169,1
TFAP2C,CDCA7L,1
TFAP2C,CDK2AP1,1
TFAP2C,CDK5,1
TFAP2C,CDX2,1
TFAP2C,CEBPD,1
TFAP2C,CEBPG,1
TFAP2C,CEP57L1,1
TFAP2C,CERS5,1
TFAP2C,CFLAR,1
TFAP2C,CGGBP1,1
TFAP2C,CKS2,1
TFAP2C,CLDN4,1
TFAP2C,CLUAP1,1
TFAP2C,COPS3,1
TFAP2C,CREB3,1
TFAP2C,CTCF,1
TFAP2C,DDAH1,1
TFAP2C,DEPDC5,1
TFAP2C,DNAJB9,1
TFAP2C,DNTTIP1,1
TFAP2C,DPH5,1
TFAP2C,DRAM2,1
TFAP2C,DSN1,1
TFAP2C,DUT,1
TFAP2C,EEA1,1
TFAP2C,EED,1
TFAP2C,EFCAB11,1
TFAP2C,EFNA1,1
TFAP2C,EIF2B2,1
TFAP2C,EIF2B5,1
TFAP2C,ELF3,1
TFAP2C,EOMES,1
TFAP2C,ETHE1,1
TFAP2C,EXOSC1,1
TFAP2C,EXTL2,1
TFAP2C,F2RL1,1
TFAP2C,FAIM,1
TFAP2C,FANCA,1
TFAP2C,FASTKD3,1
TFAP2C,FBXO22,1
TFAP2C,FLAD1,1
TFAP2C,FOSL2,1
TFAP2C,FOXH1,1
TFAP2C,FOXN2,1
TFAP2C,FOXN3,1
TFAP2C,FOXO1,1
TFAP2C,FUCA1,1
TFAP2C,GAL,1
TFAP2C,GALM,1
TFAP2C,GATA6,1
TFAP2C,GATAD2A,1
TFAP2C,GLA,1
TFAP2C,GNPNAT1,1
TFAP2C,GPRC5C,1
TFAP2C,GSN,1
TFAP2C,HDHD3,1
TFAP2C,HES1,1
TFAP2C,HMGA1,1
TFAP2C,HMGCL,1
TFAP2C,HNRNPH2,1
TFAP2C,HPRT1,1
TFAP2C,ID3,1
TFAP2C,IFNGR1,1
TFAP2C,IL6ST,1
TFAP2C,IRF1,1
TFAP2C,ISG15,1
TFAP2C,ITGB5,1
TFAP2C,ITIH4,1
TFAP2C,JUNB,1
TFAP2C,JUND,1
TFAP2C,KAT7,1
TFAP2C,KDM2A,1
TFAP2C,LAMB2,1
TFAP2C,LGALS3,1
TFAP2C,LHX1,1
TFAP2C,LIFR,1
TFAP2C,LITAF,1
TFAP2C,M6PR,1
TFAP2C,MAT2B,1
TFAP2C,MAZ,1
TFAP2C,MCM3,1
TFAP2C,MELK,1
TFAP2C,MEST,1
TFAP2C,METTL8,1
TFAP2C,MRPL48,1
TFAP2C,MT2A,1
TFAP2C,MTMR2,1
TFAP2C,MYO10,1
TFAP2C,MYOF,1
TFAP2C,NBN,1
TFAP2C,NCAPG,1
TFAP2C,NCK1,1
TFAP2C,NEK2,1
TFAP2C,NFATC4,1
TFAP2C,NFIL3,1
TFAP2C,NFKB1,1
TFAP2C,NFKB2,1
TFAP2C,NME7,1
TFAP2C,NPRL2,1
TFAP2C,NR1D2,1
TFAP2C,NR1H3,1
TFAP2C,NR2F6,1
TFAP2C,NR3C1,1
TFAP2C,NT5DC1,1
TFAP2C,NUPL2,1
TFAP2C,NXF1,1
TFAP2C,OIP5,1
TFAP2C,PAAF1,1
TFAP2C,PABPC4,1
TFAP2C,PDZK1,1
TFAP2C,PEX2,1
TFAP2C,PGAP2,1
TFAP2C,PLAGL2,1
TFAP2C,POLR1C,1
TFAP2C,POU2F1,1
TFAP2C,POU5F1,1
TFAP2C,PRC1,1
TFAP2C,PRIM2,1
TFAP2C,PRKCI,1
TFAP2C,PYGL,1
TFAP2C,RAI14,1
TFAP2C,RARA,1
TFAP2C,RBPJ,1
TFAP2C,REST,1
TFAP2C,RFX7,1
TFAP2C,RGS2,1
TFAP2C,RLF,1
TFAP2C,RNF13,1
TFAP2C,RNFT1,1
TFAP2C,RRM2,1
TFAP2C,RUVBL2,1
TFAP2C,S100A6,1
TFAP2C,SATB2,1
TFAP2C,SDAD1,1
TFAP2C,SEC22C,1
TFAP2C,SERPINI1,1
TFAP2C,SGK1,1
TFAP2C,SHMT2,1
TFAP2C,SKIL,1
TFAP2C,SLC2A4RG,1
TFAP2C,SLC38A2,1
TFAP2C,SLC7A7,1
TFAP2C,SOX12,1
TFAP2C,SOX15,1
TFAP2C,SRF,1
TFAP2C,STC1,1
TFAP2C,SUCLA2,1
TFAP2C,SULT1A2,1
TFAP2C,TADA1,1
TFAP2C,TAOK3,1
TFAP2C,TBP,1
TFAP2C,TEAD2,1
TFAP2C,TEAD4,1
TFAP2C,TERF1,1
TFAP2C,TEX30,1
TFAP2C,TFRC,1
TFAP2C,TGIF1,1
TFAP2C,THAP4,1
TFAP2C,THYN1,1
TFAP2C,TMEM126B,1
TFAP2C,TMEM37,1
TFAP2C,TNNI3,1
TFAP2C,TOP2A,1
TFAP2C,TP53,1
TFAP2C,TPM2,1
TFAP2C,TRERF1,1
TFAP2C,TRMT1,1
TFAP2C,TRPT1,1
TFAP2C,TTC9C,1
TFAP2C,TUBB6,1
TFAP2C,UBE2C,1
TFAP2C,UTP18,1
TFAP2C,WDR54,1
TFAP2C,YARS,1
TFAP2C,YBX1,1
TFAP2C,ZBED5,1
TFAP2C,ZBTB11,1
TFAP2C,ZBTB34,1
TFAP2C,ZDHHC4,1
TFAP2C,ZFP62,1
TFAP2C,ZHX1,1
TFAP2C,ZIC2,1
TFAP2C,ZNF143,1
TFAP2C,ZNF169,1
TFAP2C,ZNF219,1
TFAP2C,ZNF280B,1
TFAP2C,ZNF302,1
TFAP2C,ZNF426,1
TFAP2C,ZNF449,1
TFAP2C,ZNF566,1
TFAP2C,ZNF608,1
TFAP2C,ZNF689,1
TFAP2C,ZNF766,1
