,Gene1,Gene2,Type,_merge
3281,MAZ,ZFP82,,left_only
3284,MAZ,NUSAP1,,left_only
3285,MAZ,KNSTRN,,left_only
3288,MAZ,LAPTM4B,,left_only
3291,MAZ,RGN,,left_only
3292,MAZ,CEBPD,,left_only
3293,MAZ,AHSG,,left_only
3295,MAZ,ZNF519,,left_only
3296,MAZ,DPEP1,,left_only
3298,MAZ,ODF2L,,left_only
3301,MAZ,LGALS2,,left_only
3302,MAZ,TRIM59,,left_only
3305,MAZ,ZNF215,,left_only
3307,MAZ,PLIN2,,left_only
3310,MAZ,ECHDC2,,left_only
3318,MAZ,DCAF13,,left_only
3320,MAZ,PUS7L,,left_only
3322,MAZ,ETS1,,left_only
3324,MAZ,HPRT1,,left_only
3325,MAZ,ZNF195,,left_only
3326,MAZ,NR2F2,,left_only
3328,MAZ,GGCT,,left_only
3331,MAZ,ASUN,,left_only
3334,MAZ,MEST,,left_only
3336,MAZ,SERPIND1,,left_only
3337,MAZ,MAD2L1,,left_only
3340,MAZ,MTERF3,,left_only
3341,MAZ,MSH2,,left_only
3345,MAZ,RNASEH2A,,left_only
3347,MAZ,HGD,,left_only
3349,MAZ,KIF23,,left_only
3351,MAZ,NUDT1,,left_only
3352,MAZ,FUCA1,,left_only
3364,MAZ,RAD51C,,left_only
3365,MAZ,HMMR,,left_only
3366,MAZ,ZIK1,,left_only
3367,MAZ,DDX39A,,left_only
3369,MAZ,RFX5,,left_only
3370,MAZ,CCNB2,,left_only
3374,MAZ,ACTL6A,,left_only
3375,MAZ,TPX2,,left_only
3378,MAZ,PPT1,,left_only
3379,MAZ,SLC38A1,,left_only
3382,MAZ,GPC3,,left_only
3383,MAZ,FOSB,,left_only
3386,MAZ,CHEK2,,left_only
3389,MAZ,MYBL2,,left_only
3392,MAZ,PON2,,left_only
3393,MAZ,HINFP,,left_only
3395,MAZ,PRAP1,,left_only
3396,MAZ,HPX,,left_only
3397,MAZ,P4HA2,,left_only
3400,MAZ,GNRH2,,left_only
3405,MAZ,CYP3A5,,left_only
3406,MAZ,ZNF107,,left_only
3407,MAZ,FMO5,,left_only
3409,MAZ,ATG4C,,left_only
3410,MAZ,APOA4,,left_only
3412,MAZ,ZNF678,,left_only
3413,MAZ,CKS2,,left_only
3416,MAZ,IRF3,,left_only
3419,MAZ,SHISA2,,left_only
3421,MAZ,ZNF92,,left_only
3422,MAZ,YBX3,,left_only
3424,MAZ,SULT1A2,,left_only
3425,MAZ,KLF6,,left_only
3426,MAZ,MLF1,,left_only
3429,MAZ,CEBPZ,,left_only
3432,MAZ,ELF1,,left_only
3435,MAZ,AGTRAP,,left_only
3436,MAZ,ZSCAN2,,left_only
3439,MAZ,CHEK1,,left_only
3440,MAZ,ZNF532,,left_only
3441,MAZ,HMGN4,,left_only
3445,MAZ,ALG8,,left_only
3449,MAZ,CHCHD3,,left_only
3450,MAZ,ZNF208,,left_only
3453,MAZ,MT1X,,left_only
3455,MAZ,THAP11,,left_only
3456,MAZ,MTAP,,left_only
3459,MAZ,KNG1,,left_only
3463,E2F7,JUND,,left_only
3464,E2F7,MAZ,,left_only
3465,E2F7,REST,,left_only
3466,E2F7,MYC,,left_only
3467,E2F7,CREB1,,left_only
3468,E2F7,CEBPD,,left_only
3469,E2F7,RFX5,,left_only
3470,E2F7,FOSL2,,left_only
3471,E2F7,MYBL2,,left_only
3472,E2F7,ELF1,,left_only
3473,NIP7,JUND,,left_only
3474,NIP7,MAZ,,left_only
3475,NIP7,REST,,left_only
3476,NIP7,MYC,,left_only
3477,NIP7,CREB1,,left_only
3478,NIP7,CEBPD,,left_only
3479,NIP7,RFX5,,left_only
3480,NIP7,FOSL2,,left_only
3481,NIP7,MYBL2,,left_only
3482,NIP7,ELF1,,left_only
3483,CKS1B,JUND,,left_only
3484,CKS1B,MAZ,,left_only
3485,CKS1B,REST,,left_only
3486,CKS1B,MYC,,left_only
3487,CKS1B,CREB1,,left_only
3488,CKS1B,CEBPD,,left_only
3489,CKS1B,RFX5,,left_only
3490,CKS1B,FOSL2,,left_only
3491,CKS1B,MYBL2,,left_only
3492,CKS1B,ELF1,,left_only
3493,FANCL,JUND,,left_only
3494,FANCL,MAZ,,left_only
3495,FANCL,REST,,left_only
3496,FANCL,MYC,,left_only
3497,FANCL,CREB1,,left_only
3498,FANCL,CEBPD,,left_only
3499,FANCL,RFX5,,left_only
3500,FANCL,FOSL2,,left_only
3501,FANCL,MYBL2,,left_only
3502,FANCL,ELF1,,left_only
3503,ZNF681,JUND,,left_only
3504,ZNF681,CREB1,,left_only
3505,ZNF681,FOSL2,,left_only
3506,CSRP2,JUND,,left_only
3507,CSRP2,MAZ,,left_only
3508,CSRP2,REST,,left_only
3509,CSRP2,MYC,,left_only
3510,CSRP2,CREB1,,left_only
3511,CSRP2,CEBPD,,left_only
3512,CSRP2,RFX5,,left_only
3513,CSRP2,FOSL2,,left_only
3514,CSRP2,MYBL2,,left_only
3515,CSRP2,ELF1,,left_only
3516,FAM13A,JUND,,left_only
3517,FAM13A,CREB1,,left_only
3518,FAM13A,CEBPD,,left_only
3519,FAM13A,RFX5,,left_only
3520,FAM13A,FOSL2,,left_only
3521,MTTP,JUND,,left_only
3522,MTTP,MAZ,,left_only
3523,MTTP,REST,,left_only
3524,MTTP,MYC,,left_only
3525,MTTP,CREB1,,left_only
3526,MTTP,CEBPD,,left_only
3527,MTTP,RFX5,,left_only
3528,MTTP,FOSL2,,left_only
3529,MTTP,MYBL2,,left_only
3530,MTTP,ELF1,,left_only
3531,SCAPER,JUND,,left_only
3532,SCAPER,MAZ,,left_only
3533,SCAPER,MYC,,left_only
3534,SCAPER,CREB1,,left_only
3535,SCAPER,RFX5,,left_only
3536,SCAPER,FOSL2,,left_only
3537,ALDH9A1,JUND,,left_only
3538,ALDH9A1,CREB1,,left_only
3539,ALDH9A1,CEBPD,,left_only
3540,ALDH9A1,FOSL2,,left_only
3541,RRM2,MAFF,,left_only
3542,RRM2,JUND,,left_only
3543,RRM2,FOXA1,,left_only
3544,RRM2,MAZ,,left_only
3545,RRM2,REST,,left_only
3546,RRM2,MYC,,left_only
3547,RRM2,CREB1,,left_only
3548,RRM2,CEBPD,,left_only
3549,RRM2,RFX5,,left_only
3550,RRM2,FOSL2,,left_only
3551,RRM2,MYBL2,,left_only
3552,RRM2,ELF1,,left_only
3553,AXL,JUND,,left_only
3554,AXL,MAZ,,left_only
3555,AXL,REST,,left_only
3556,AXL,MYC,,left_only
3557,AXL,CREB1,,left_only
3558,AXL,CEBPD,,left_only
3559,AXL,RFX5,,left_only
3560,AXL,FOSL2,,left_only
3561,AXL,MYBL2,,left_only
3562,AXL,ELF1,,left_only
3563,RFC4,MAFF,,left_only
3564,RFC4,JUND,,left_only
3565,RFC4,MAZ,,left_only
3566,RFC4,REST,,left_only
3567,RFC4,MYC,,left_only
3568,RFC4,CREB1,,left_only
3569,RFC4,CEBPD,,left_only
3570,RFC4,RFX5,,left_only
3571,RFC4,FOSL2,,left_only
3572,RFC4,MYBL2,,left_only
3573,RFC4,ELF1,,left_only
3574,GSTK1,JUND,,left_only
3575,GSTK1,MAZ,,left_only
3576,GSTK1,REST,,left_only
3577,GSTK1,MYC,,left_only
3578,GSTK1,CREB1,,left_only
3579,GSTK1,CEBPD,,left_only
3580,GSTK1,RFX5,,left_only
3581,GSTK1,FOSL2,,left_only
3582,GSTK1,MYBL2,,left_only
3583,GSTK1,ELF1,,left_only
3584,NFYB,JUND,,left_only
3585,NFYB,MAZ,,left_only
3586,NFYB,REST,,left_only
3587,NFYB,MYC,,left_only
3588,NFYB,CREB1,,left_only
3589,NFYB,CEBPD,,left_only
3590,NFYB,RFX5,,left_only
3591,NFYB,FOSL2,,left_only
3592,NFYB,MYBL2,,left_only
3593,NFYB,ELF1,,left_only
3594,DPH5,JUND,,left_only
3595,DPH5,MYC,,left_only
3596,DPH5,CREB1,,left_only
3597,DPH5,CEBPD,,left_only
3598,DPH5,RFX5,,left_only
3599,DPH5,FOSL2,,left_only
3600,ZNF101,JUND,,left_only
3601,ZNF101,MAZ,,left_only
3602,ZNF101,REST,,left_only
3603,ZNF101,MYC,,left_only
3604,ZNF101,CREB1,,left_only
3605,ZNF101,CEBPD,,left_only
3606,ZNF101,RFX5,,left_only
3607,ZNF101,FOSL2,,left_only
3608,ZNF101,MYBL2,,left_only
3609,ZNF101,ELF1,,left_only
3610,HELLS,JUND,,left_only
3611,HELLS,MAZ,,left_only
3612,HELLS,REST,,left_only
3613,HELLS,MYC,,left_only
3614,HELLS,CREB1,,left_only
3615,HELLS,CEBPD,,left_only
3616,HELLS,RFX5,,left_only
3617,HELLS,FOSL2,,left_only
3618,HELLS,MYBL2,,left_only
3619,HELLS,ELF1,,left_only
3620,GALK1,JUND,,left_only
3621,GALK1,CREB1,,left_only
3622,GALK1,FOSL2,,left_only
3623,RUVBL1,MAFF,,left_only
3624,RUVBL1,JUND,,left_only
3625,RUVBL1,FOXA1,,left_only
3626,RUVBL1,MAZ,,left_only
3627,RUVBL1,REST,,left_only
3628,RUVBL1,MYC,,left_only
3629,RUVBL1,CREB1,,left_only
3630,RUVBL1,CEBPD,,left_only
3631,RUVBL1,RFX5,,left_only
3632,RUVBL1,FOSL2,,left_only
3633,RUVBL1,MYBL2,,left_only
3634,RUVBL1,ELF1,,left_only
3635,TGIF1,JUND,,left_only
3636,TGIF1,MAZ,,left_only
3637,TGIF1,REST,,left_only
3638,TGIF1,MYC,,left_only
3639,TGIF1,CREB1,,left_only
3640,TGIF1,CEBPD,,left_only
3641,TGIF1,RFX5,,left_only
3642,TGIF1,FOSL2,,left_only
3643,TGIF1,MYBL2,,left_only
3644,TGIF1,ELF1,,left_only
3645,DR1,JUND,,left_only
3646,DR1,MAZ,,left_only
3647,DR1,REST,,left_only
3648,DR1,MYC,,left_only
3649,DR1,CREB1,,left_only
3650,DR1,CEBPD,,left_only
3651,DR1,RFX5,,left_only
3652,DR1,FOSL2,,left_only
3653,DR1,MYBL2,,left_only
3654,ZNF766,JUND,,left_only
3655,ZNF766,MAZ,,left_only
3656,ZNF766,REST,,left_only
3657,ZNF766,MYC,,left_only
3658,ZNF766,CREB1,,left_only
3659,ZNF766,CEBPD,,left_only
3660,ZNF766,RFX5,,left_only
3661,ZNF766,FOSL2,,left_only
3662,ZNF766,MYBL2,,left_only
3663,ZNF766,ELF1,,left_only
3664,RAD51AP1,JUND,,left_only
3665,RAD51AP1,MAZ,,left_only
3666,RAD51AP1,REST,,left_only
3667,RAD51AP1,MYC,,left_only
3668,RAD51AP1,CREB1,,left_only
3669,RAD51AP1,CEBPD,,left_only
3670,RAD51AP1,RFX5,,left_only
3671,RAD51AP1,FOSL2,,left_only
3672,RAD51AP1,MYBL2,,left_only
3673,RAD51AP1,ELF1,,left_only
3674,IQCB1,JUND,,left_only
3675,IQCB1,MAZ,,left_only
3676,IQCB1,REST,,left_only
3677,IQCB1,MYC,,left_only
3678,IQCB1,CREB1,,left_only
3679,IQCB1,CEBPD,,left_only
3680,IQCB1,RFX5,,left_only
3681,IQCB1,FOSL2,,left_only
3682,IQCB1,MYBL2,,left_only
3683,IQCB1,ELF1,,left_only
3684,LCMT1,JUND,,left_only
3685,LCMT1,MYC,,left_only
3686,LCMT1,CREB1,,left_only
3687,LCMT1,CEBPD,,left_only
3688,LCMT1,RFX5,,left_only
3689,LCMT1,FOSL2,,left_only
3690,ZNF33A,JUND,,left_only
3691,ZNF33A,MAZ,,left_only
3692,ZNF33A,MYC,,left_only
3693,ZNF33A,CREB1,,left_only
3694,ZNF33A,CEBPD,,left_only
3695,ZNF33A,RFX5,,left_only
3696,ZNF33A,FOSL2,,left_only
3697,ZNF33A,MYBL2,,left_only
3698,NOP16,JUND,,left_only
3699,NOP16,MAZ,,left_only
3700,NOP16,REST,,left_only
3701,NOP16,MYC,,left_only
3702,NOP16,CREB1,,left_only
3703,NOP16,CEBPD,,left_only
3704,NOP16,RFX5,,left_only
3705,NOP16,FOSL2,,left_only
3706,NOP16,MYBL2,,left_only
3707,POU2F1,JUND,,left_only
3708,POU2F1,MAZ,,left_only
3709,POU2F1,REST,,left_only
3710,POU2F1,MYC,,left_only
3711,POU2F1,CREB1,,left_only
3712,POU2F1,CEBPD,,left_only
3713,POU2F1,RFX5,,left_only
3714,POU2F1,FOSL2,,left_only
3715,POU2F1,MYBL2,,left_only
3716,RRM1,MAFF,,left_only
3717,RRM1,JUND,,left_only
3718,RRM1,MAZ,,left_only
3719,RRM1,REST,,left_only
3720,RRM1,MYC,,left_only
3721,RRM1,CREB1,,left_only
3722,RRM1,CEBPD,,left_only
3723,RRM1,RFX5,,left_only
3724,RRM1,FOSL2,,left_only
3725,RRM1,MYBL2,,left_only
3726,RRM1,ELF1,,left_only
3727,LAMC1,JUND,,left_only
3728,LAMC1,MAZ,,left_only
3729,LAMC1,REST,,left_only
3730,LAMC1,MYC,,left_only
3731,LAMC1,CREB1,,left_only
3732,LAMC1,CEBPD,,left_only
3733,LAMC1,RFX5,,left_only
3734,LAMC1,FOSL2,,left_only
3735,LAMC1,MYBL2,,left_only
3736,LAMC1,ELF1,,left_only
3737,ACOT7,JUND,,left_only
3738,ACOT7,MAZ,,left_only
3739,ACOT7,REST,,left_only
3740,ACOT7,MYC,,left_only
3741,ACOT7,CREB1,,left_only
3742,ACOT7,CEBPD,,left_only
3743,ACOT7,RFX5,,left_only
3744,ACOT7,FOSL2,,left_only
3745,ACOT7,MYBL2,,left_only
3746,ACOT7,ELF1,,left_only
3747,LIN28B,JUND,,left_only
3748,LIN28B,MAZ,,left_only
3749,LIN28B,REST,,left_only
3750,LIN28B,MYC,,left_only
3751,LIN28B,CREB1,,left_only
3752,LIN28B,CEBPD,,left_only
3753,LIN28B,RFX5,,left_only
3754,LIN28B,FOSL2,,left_only
3755,LIN28B,MYBL2,,left_only
3756,LIN28B,ELF1,,left_only
3757,ASPH,JUND,,left_only
3758,ASPH,MAZ,,left_only
3759,ASPH,REST,,left_only
3760,ASPH,MYC,,left_only
3761,ASPH,CREB1,,left_only
3762,ASPH,CEBPD,,left_only
3763,ASPH,RFX5,,left_only
3764,ASPH,FOSL2,,left_only
3765,ASPH,MYBL2,,left_only
3766,ASPH,ELF1,,left_only
3767,ICE2,MAFF,,left_only
3768,ICE2,JUND,,left_only
3769,ICE2,MAZ,,left_only
3770,ICE2,REST,,left_only
3771,ICE2,MYC,,left_only
3772,ICE2,CREB1,,left_only
3773,ICE2,CEBPD,,left_only
3774,ICE2,RFX5,,left_only
3775,ICE2,FOSL2,,left_only
3776,ICE2,MYBL2,,left_only
3777,ICE2,ELF1,,left_only
3778,ZNF660,JUND,,left_only
3779,ZNF660,CREB1,,left_only
3780,ZNF660,CEBPD,,left_only
3781,ZNF660,FOSL2,,left_only
3782,TBRG4,JUND,,left_only
3783,TBRG4,MAZ,,left_only
3784,TBRG4,REST,,left_only
3785,TBRG4,MYC,,left_only
3786,TBRG4,CREB1,,left_only
3787,TBRG4,CEBPD,,left_only
3788,TBRG4,RFX5,,left_only
3789,TBRG4,FOSL2,,left_only
3790,TBRG4,MYBL2,,left_only
3791,S100A16,JUND,,left_only
3792,S100A16,MAZ,,left_only
3793,S100A16,REST,,left_only
3794,S100A16,MYC,,left_only
3795,S100A16,CREB1,,left_only
3796,S100A16,CEBPD,,left_only
3797,S100A16,RFX5,,left_only
3798,S100A16,FOSL2,,left_only
3799,S100A16,MYBL2,,left_only
3800,S100A16,ELF1,,left_only
3801,APEH,JUND,,left_only
3802,APEH,CREB1,,left_only
3803,UBE2T,MAFF,,left_only
3804,UBE2T,JUND,,left_only
3805,UBE2T,MAZ,,left_only
3806,UBE2T,REST,,left_only
3807,UBE2T,MYC,,left_only
3808,UBE2T,CREB1,,left_only
3809,UBE2T,CEBPD,,left_only
3810,UBE2T,RFX5,,left_only
3811,UBE2T,FOSL2,,left_only
3812,UBE2T,MYBL2,,left_only
3813,UBE2T,ELF1,,left_only
3814,ZNF567,JUND,,left_only
3815,ZNF567,CREB1,,left_only
3816,DOT1L,JUND,,left_only
3817,DOT1L,CREB1,,left_only
3818,DOT1L,CEBPD,,left_only
3819,DOT1L,FOSL2,,left_only
3820,UTP18,MAFF,,left_only
3821,UTP18,JUND,,left_only
3822,UTP18,MAZ,,left_only
3823,UTP18,REST,,left_only
3824,UTP18,MYC,,left_only
3825,UTP18,CREB1,,left_only
3826,UTP18,CEBPD,,left_only
3827,UTP18,RFX5,,left_only
3828,UTP18,FOSL2,,left_only
3829,UTP18,MYBL2,,left_only
3830,UTP18,ELF1,,left_only
3831,LGALS3,CREB1,,left_only
3832,PCGF6,JUND,,left_only
3833,PCGF6,CREB1,,left_only
3834,PCGF6,CEBPD,,left_only
3835,PCGF6,RFX5,,left_only
3836,PCGF6,FOSL2,,left_only
3837,BLVRA,JUND,,left_only
3838,BLVRA,MAZ,,left_only
3839,BLVRA,REST,,left_only
3840,BLVRA,MYC,,left_only
3841,BLVRA,CREB1,,left_only
3842,BLVRA,CEBPD,,left_only
3843,BLVRA,RFX5,,left_only
3844,BLVRA,FOSL2,,left_only
3845,BLVRA,MYBL2,,left_only
3846,BLVRA,ELF1,,left_only
3847,ZNF397,JUND,,left_only
3848,ZNF397,MAZ,,left_only
3849,ZNF397,REST,,left_only
3850,ZNF397,MYC,,left_only
3851,ZNF397,CREB1,,left_only
3852,ZNF397,CEBPD,,left_only
3853,ZNF397,RFX5,,left_only
3854,ZNF397,FOSL2,,left_only
3855,ZNF397,MYBL2,,left_only
3856,ZNF397,ELF1,,left_only
3857,ING3,JUND,,left_only
3858,ING3,MYC,,left_only
3859,ING3,CREB1,,left_only
3860,ING3,RFX5,,left_only
3861,ING3,FOSL2,,left_only
3862,SLC7A7,JUND,,left_only
3863,SLC7A7,MAZ,,left_only
3864,SLC7A7,REST,,left_only
3865,SLC7A7,MYC,,left_only
3866,SLC7A7,CREB1,,left_only
3867,SLC7A7,CEBPD,,left_only
3868,SLC7A7,RFX5,,left_only
3869,SLC7A7,FOSL2,,left_only
3870,SLC7A7,MYBL2,,left_only
3871,SLC7A7,ELF1,,left_only
3872,ATF3,MAFF,,left_only
3873,ATF3,JUND,,left_only
3874,ATF3,TEAD4,,left_only
3875,ATF3,JUN,,left_only
3876,ATF3,FOXA1,,left_only
3877,ATF3,MAZ,,left_only
3878,ATF3,ATF3,,left_only
3879,ATF3,REST,,left_only
3880,ATF3,MYC,,left_only
3881,ATF3,CREB1,,left_only
3882,ATF3,EPAS1,,left_only
3883,ATF3,CEBPD,,left_only
3884,ATF3,SRF,,left_only
3885,ATF3,RFX5,,left_only
3887,ATF3,MYBL2,,left_only
3888,ATF3,KLF6,,left_only
3889,ATF3,CEBPZ,,left_only
3890,ATF3,ELF1,,left_only
3891,QPCT,JUND,,left_only
3892,QPCT,MAZ,,left_only
3893,QPCT,REST,,left_only
3894,QPCT,MYC,,left_only
3895,QPCT,CREB1,,left_only
3896,QPCT,CEBPD,,left_only
3897,QPCT,RFX5,,left_only
3898,QPCT,FOSL2,,left_only
3899,QPCT,MYBL2,,left_only
3900,QPCT,ELF1,,left_only
3901,TMEM177,JUND,,left_only
3902,TMEM177,CREB1,,left_only
3903,TUBB6,JUND,,left_only
3904,TUBB6,MAZ,,left_only
3905,TUBB6,REST,,left_only
3906,TUBB6,MYC,,left_only
3907,TUBB6,CREB1,,left_only
3908,TUBB6,CEBPD,,left_only
3909,TUBB6,RFX5,,left_only
3910,TUBB6,FOSL2,,left_only
3911,TUBB6,MYBL2,,left_only
3912,TUBB6,ELF1,,left_only
3913,AIMP2,JUND,,left_only
3914,AIMP2,MAZ,,left_only
3915,AIMP2,REST,,left_only
3916,AIMP2,MYC,,left_only
3917,AIMP2,CREB1,,left_only
3918,AIMP2,CEBPD,,left_only
3919,AIMP2,RFX5,,left_only
3920,AIMP2,FOSL2,,left_only
3921,AIMP2,MYBL2,,left_only
3922,AIMP2,ELF1,,left_only
3923,CDK5RAP1,JUND,,left_only
3924,CDK5RAP1,MAZ,,left_only
3925,CDK5RAP1,MYC,,left_only
3926,CDK5RAP1,CREB1,,left_only
3927,CDK5RAP1,CEBPD,,left_only
3928,CDK5RAP1,RFX5,,left_only
3929,CDK5RAP1,FOSL2,,left_only
3930,REST,GEMIN8,,left_only
3933,REST,GYG1,,left_only
3935,REST,CREB3L4,,left_only
3937,REST,MEP1A,,left_only
3938,REST,CCNB1,,left_only
3940,REST,ANG,,left_only
3941,REST,WDR54,,left_only
3942,REST,ZNF850,,left_only
3944,REST,ZNF560,,left_only
3945,REST,ZNF227,,left_only
3946,REST,PAFAH1B3,,left_only
3947,REST,SALL4,,left_only
3949,REST,CENPW,,left_only
3950,REST,PLRG1,,left_only
3953,REST,BCS1L,,left_only
3954,REST,MTHFD1,,left_only
3957,REST,DNASE1,,left_only
3959,REST,TPM2,,left_only
3960,REST,ZNF569,,left_only
3962,REST,SLC7A3,,left_only
3963,REST,FAM114A1,,left_only
3965,REST,CKAP2,,left_only
3970,REST,F3,,left_only
3971,REST,ARL6IP6,,left_only
3972,REST,KDM2B,,left_only
3973,REST,ZNF695,,left_only
3976,REST,APOC4.APOC2,,left_only
3981,REST,ACADVL,,left_only
3982,REST,ARSE,,left_only
3983,REST,CTSC,,left_only
3984,REST,ZNF677,,left_only
3988,REST,FBL,,left_only
3990,REST,ANLN,,left_only
3991,REST,DLGAP5,,left_only
3992,REST,ZNF581,,left_only
3993,REST,ZFAND2A,,left_only
3994,REST,ADSL,,left_only
3995,REST,NNAT,,left_only
3999,REST,ECT2,,left_only
4000,REST,AASS,,left_only
4001,REST,APOC3,,left_only
4006,REST,CDK4,,left_only
4010,REST,CENPF,,left_only
4012,REST,CDK1,,left_only
4014,REST,ZNF880,,left_only
4015,REST,NODAL,,left_only
4019,REST,FANCB,,left_only
4020,REST,C12orf45,,left_only
4026,REST,AURKB,,left_only
4028,REST,DKC1,,left_only
4029,REST,THRB,,left_only
4035,REST,MCM6,,left_only
4036,REST,CAPG,,left_only
4039,REST,SHMT2,,left_only
4040,REST,ITIH4,,left_only
4041,REST,HMGA2,,left_only
4042,REST,CAMK2D,,left_only
4045,REST,ZNF788,,left_only
4046,REST,CAPN12,,left_only
4050,REST,ZNF281,,left_only
4051,REST,TCF7L1,,left_only
4058,REST,MMS22L,,left_only
4059,REST,LITAF,,left_only
4062,REST,CENPE,,left_only
4069,REST,UBE2C,,left_only
4072,REST,ARG2,,left_only
4073,REST,ZNF134,,left_only
4077,REST,ZNF22,,left_only
4080,REST,RAMP1,,left_only
4081,REST,ZBTB3,,left_only
4083,REST,DROSHA,,left_only
4084,REST,ARID3B,,left_only
4089,REST,MT1G,,left_only
4097,REST,SOX15,,left_only
4105,REST,ZWINT,,left_only
4107,REST,NR1I3,,left_only
4108,REST,ZBED5,,left_only
4112,REST,DPCD,,left_only
4113,REST,PRPS2,,left_only
4114,REST,HNRNPH2,,left_only
4117,REST,E2F7,,left_only
4119,REST,CKS1B,,left_only
4121,REST,CSRP2,,left_only
4124,REST,AXL,,left_only
4134,REST,RAD51AP1,,left_only
4137,REST,POU2F1,,left_only
4145,REST,S100A16,,left_only
4146,REST,UBE2T,,left_only
4150,REST,SLC7A7,,left_only
4153,REST,TUBB6,,left_only
4155,REST,REST,,left_only
4160,REST,FAM64A,,left_only
4165,REST,ZNF562,,left_only
4167,REST,ZNF93,,left_only
4168,REST,ZNF480,,left_only
4169,REST,CDC20,,left_only
4170,REST,KIAA0101,,left_only
4172,REST,BUB1B,,left_only
4176,REST,ADNP2,,left_only
4178,REST,PRKCE,,left_only
4180,REST,ANPEP,,left_only
4183,REST,ZNF85,,left_only
4184,REST,FOXM1,,left_only
4185,REST,ZNF667,,left_only
4187,REST,AKR1B1,,left_only
4200,REST,ZNF675,,left_only
4202,REST,F2RL1,,left_only
4203,REST,TOP2A,,left_only
4209,REST,ZNF43,,left_only
4210,REST,HMGCS2,,left_only
4213,REST,C11orf1,,left_only
4214,REST,MEIS3,,left_only
4217,REST,CIDEB,,left_only
4220,REST,DNMT3B,,left_only
4223,REST,HAT1,,left_only
4226,REST,C11orf74,,left_only
4229,REST,MED21,,left_only
4232,REST,ZNF551,,left_only
4233,REST,PIN1,,left_only
4234,REST,PDZK1,,left_only
4235,REST,ZFP82,,left_only
4240,REST,PHGDH,,left_only
4242,REST,LAPTM4B,,left_only
4245,REST,RGN,,left_only
4246,REST,CEBPD,,left_only
4249,REST,ZNF519,,left_only
4250,REST,DPEP1,,left_only
4251,REST,PRC1,,left_only
4252,REST,ODF2L,,left_only
4255,REST,LGALS2,,left_only
4256,REST,TRIM59,,left_only
4258,REST,CENPA,,left_only
4259,REST,ZNF215,,left_only
4260,REST,CUEDC2,,left_only
4262,REST,PLIN2,,left_only
4263,REST,E2F8,,left_only
4264,REST,SKIL,,left_only
4265,REST,ECHDC2,,left_only
4266,REST,DNMT1,,left_only
4268,REST,ZNF714,,left_only
4270,REST,TMEM37,,left_only
4275,REST,ZNF146,,left_only
4276,REST,PUS7L,,left_only
4278,REST,ETS1,,left_only
4279,REST,ZNF195,,left_only
4280,REST,SRF,,left_only
4282,REST,RREB1,,left_only
4283,REST,ASUN,,left_only
4286,REST,MEST,,left_only
4287,REST,ZBTB44,,left_only
4290,REST,WARS,,left_only
4293,REST,WDHD1,,left_only
4296,REST,RNASEH2A,,left_only
4300,REST,KIF23,,left_only
4309,REST,SP4,,left_only
4310,REST,RAD51C,,left_only
4312,REST,ZIK1,,left_only
4313,REST,DDX39A,,left_only
4315,REST,RFX5,,left_only
4329,REST,FOSB,,left_only
4331,REST,HAUS1,,left_only
4332,REST,CHEK2,,left_only
4342,REST,PRAP1,,left_only
4345,REST,P4HA2,,left_only
4348,REST,GNRH2,,left_only
4353,REST,CYP3A5,,left_only
4354,REST,ZNF107,,left_only
4357,REST,ZNF260,,left_only
4359,REST,APOA4,,left_only
4361,REST,ZNF678,,left_only
4363,REST,DPAGT1,,left_only
4364,REST,ZNF286A,,left_only
4365,REST,TCF3,,left_only
4371,REST,SULT1A2,,left_only
4372,REST,KLF6,,left_only
4373,REST,MLF1,,left_only
4374,REST,ZNF286B,,left_only
4378,REST,ELF1,,left_only
4381,REST,AGTRAP,,left_only
4382,REST,ZSCAN2,,left_only
4386,REST,ZNF532,,left_only
4395,REST,CHCHD3,,left_only
4396,REST,ZNF208,,left_only
4397,REST,PTTG1,,left_only
4401,REST,THAP11,,left_only
4402,REST,MTAP,,left_only
4403,REST,CDCA3,,left_only
4405,REST,KNG1,,left_only
4406,REST,ZNF625,,left_only
4407,REST,PEF1,,left_only
4410,MYC,FLRT2,,left_only
4411,MYC,ACOX2,,left_only
4414,MYC,DSN1,,left_only
4416,MYC,EXOSC3,,left_only
4417,MYC,MEP1A,,left_only
4420,MYC,ANG,,left_only
4421,MYC,WDR54,,left_only
4423,MYC,PLA2G12B,,left_only
4424,MYC,ZNF560,,left_only
4427,MYC,SALL4,,left_only
4428,MYC,THAP5,,left_only
4429,MYC,CENPW,,left_only
4430,MYC,PLRG1,,left_only
4431,MYC,MAFF,,left_only
4434,MYC,PMAIP1,,left_only
4437,MYC,FEN1,,left_only
4438,MYC,TPM2,,left_only
4439,MYC,ZNF569,,left_only
4441,MYC,MTFP1,,left_only
4442,MYC,SLC7A3,,left_only
4445,MYC,CKAP2,,left_only
4449,MYC,DUT,,left_only
4451,MYC,F3,,left_only
4452,MYC,ARL6IP6,,left_only
4453,MYC,KDM2B,,left_only
4454,MYC,ZNF695,,left_only
4455,MYC,ALG6,,left_only
4457,MYC,APOC4.APOC2,,left_only
4458,MYC,TEAD4,,left_only
4459,MYC,TERF1,,left_only
4460,MYC,ZNF66,,left_only
4461,MYC,SEC11C,,left_only
4468,MYC,TET1,,left_only
