Gene1,Gene2
MYC,ARSE
MYC,CENPK
MYC,CENPE
MYC,WDYHV1
MYC,STX8
MYC,ACADVL
MYC,VRK1
MYC,SAAL1
MYC,RAD51C
MYC,SMOX
MYC,KLHL7
MYC,PCGF6
MYC,CREB3L4
MYC,TFE3
MYC,HMGCL
MYC,FGG
MYC,CNOT10
MYC,APOC2
MYC,SLC25A20
MYC,TFDP1
MYC,ZBED5
MYC,TPD52L1
MYC,PEG3
MYC,ZNF860
MYC,ZNF101
MYC,PRPS2
MYC,PEF1
MYC,GPC3
MYC,BBS9
FOXA1,CXXC4
FOXA1,UMPS
FOXA1,PLIN2
FOXA1,DKC1
FOXA1,KLF6
FOXA1,ZNF195
FOXA1,ARID2
FOXA1,ZHX1
FOXA1,SLC35D2
FOXA1,ID2
FOXA2,KLF6
FOXA2,GSTA1
FOXA2,RGN
FOXA2,AFP
MAFF,ZNF678
MAFF,APOA1
MAFF,AGT
MAFF,CUEDC2
MAFF,THAP1
MAFF,FABP1
MAFF,ZNF33A
MAFF,CREB1
MAFF,KAT7
MAFF,ZNF616
MAFF,SRF
MAFF,G2E3
MAFF,PA2G4
MAFF,FEN1
MAFF,ZNF625
MAFF,ZNF620
MAFF,KIF20B
MAFF,POLR1C
MAFF,CETN3
MAFF,ZNF300
MAFF,FUCA1
MAFF,NOL10
MAFF,ZNF143
MAFF,EXOSC9
MAFF,EXOSC3
MAFF,F10
MAFF,FANCL
MAFF,MSH2
MAFF,SF3B3
MAFF,TP53
MAFF,TPX2
MAFF,ZNF562
MAFF,GGCT
MAFF,POP5
MAFF,HINFP
MAFF,APOB
MAFF,ZNF227
MAFF,CENPW
MAFF,ZNF691
MAFF,BUB1
MAFF,MTHFD1
MAFF,VTN
MAFF,DPAGT1
MAFF,ZBTB3
MAFF,ACADVL
MAFF,VRK1
MAFF,JUN
MAFF,TFRC
MAFF,MRPS27
MAFF,APEH
MAFF,RAD51C
MAFF,ATL2
MAFF,PREB
MAFF,AIMP2
MAFF,CCS
MAFF,DDX39A
MAFF,KLHL7
MAFF,SERPINB1
MAFF,HNRNPH2
MAFF,TF
MAFF,PIM2
MAFF,UBL7
MAFF,F2
MAFF,ISG15
MAFF,MBNL2
MAFF,PRC1
MAFF,ZNF649
MAFF,MIS18BP1
MAFF,FLRT3
MAFF,ZNF644
MAFF,ZWILCH
MAFF,RFC4
MAFF,ASL
MAFF,ACADSB
MAFF,ATIC
MAFF,KPNA2
MAFF,UMPS
MAFF,FOSL2
MAFF,EFNA1
MAFF,TPD52L1
MAFF,ZNF714
MAFF,ZNF660
MAFF,ETV1
CEBPZ,BUB1B
CEBPZ,SP4
CEBPZ,ATMIN
CEBPZ,HINFP
CEBPZ,CETN3
CEBPZ,ZNF519
CEBPZ,HMMR
CEBPZ,CRYZL1
CEBPZ,CKS1B
CEBPZ,SPTLC3
CEBPZ,MCM3
CEBPZ,F2
CEBPZ,FANCB
CEBPZ,YBX1
CEBPZ,CDCA3
CEBPZ,CA2
CEBPZ,ZNF398
CEBPZ,ADNP2
CEBPZ,DDX39A
CEBPZ,PLAGL2
CEBPZ,NUP88
CEBPZ,ZNF691
CEBPZ,ZNF595
CEBPZ,MXD1
CEBPZ,APOC2
CEBPZ,ZNF574
CEBPZ,DLGAP5
CEBPZ,ZNF202
CEBPZ,TPX2
CEBPZ,UBE2C
CEBPZ,TBX3
CEBPZ,STAT2
CEBPZ,ZNF101
CEBPZ,HMGCS2
CEBPZ,PIN1
CEBPZ,ZNF718
CEBPZ,ZNF714
CEBPZ,KLF6
CEBPZ,DROSHA
CEBPZ,CDKN3
CEBPZ,PEF1
CEBPZ,RFXANK
CEBPZ,CREB3L2
CEBPZ,CREB3L4
JUND,ZNF678
JUND,CXXC4
JUND,AASS
JUND,MBNL2
JUND,UMPS
JUND,PLIN2
JUND,RAB25
JUND,ITGB3BP
JUND,CENPW
JUND,ZNF695
JUND,HDX
JUND,ADSL
JUND,DPAGT1
JUND,AURKB
JUND,LCMT1
JUND,RAD51C
JUND,PREB
JUND,SERPINB1
JUND,ZFAND2A
JUND,ARL6IP6
NR2F2,FGB
NR2F2,CYP3A5
NR2F2,LAMB2
NR2F2,GPC3
REST,LIN28A
ATF3,CENPW
ATF3,PLIN2
CEBPD,FANCB
CEBPD,ADSL
CEBPD,PREB
CEBPD,PLK1
ELF1,ZNF107
ELF1,ZNF625
ELF1,TTF1
ELF1,ZNF519
ELF1,DDX39A
ELF1,CENPW
ELF1,RAD51C
ELF1,PREB
ELF1,ZNF525
ELF1,MED21
